Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1120	2.5866e-003	-1.1026e-002	5.6455e-002	9.0426e-002
1121	1.2885e-003	-1.0349e-002	5.5891e-002	4.3684e-002
1122	1.2703e-003	-1.1599e-002	5.7137e-002	4.6722e-002
1123	1.5404e-003	-1.017e-002	5.7418e-002	5.1865e-002
1124	-2.05e-003	-6.1115e-003	6.0172e-002	-4.9962e-002
1125	-3.5615e-003	-5.1593e-003	6.0766e-002	-7.352e-002
1126	-1.207e-003	-5.258e-003	6.0829e-002	-2.4791e-002
1127	6.352e-004	-6.5606e-003	5.9487e-002	1.6224e-002
1128	-7.2515e-004	-6.193e-003	6.0238e-002	-1.778e-002
1129	1.7739e-003	-5.9685e-003	6.0081e-002	4.2164e-002
1130	-8.3333e-004	-3.4755e-003	6.0096e-002	-9.4572e-003
1131	-8.1083e-004	-4.8549e-003	5.9798e-002	-1.4499e-002
1132	2.6243e-004	-3.9045e-003	5.9936e-002	3.5576e-003
1133	1.131e-003	-3.3365e-003	6.007e-002	1.2259e-002
1134	1.4961e-004	-4.3826e-003	6.0368e-002	2.4268e-003
1135	1.4443e-003	-4.3012e-003	5.9819e-002	2.2202e-002
1136	2.7773e-003	-5.6472e-003	6.0327e-002	6.3042e-002
1137	1.2613e-003	-5.2745e-003	6.084e-002	2.6254e-002
1138	3.5685e-003	-5.1621e-003	6.0768e-002	7.3961e-002
1139	4.8139e-004	-6.0204e-003	6.047e-002	1.1848e-002
1140	3.0553e-003	-4.3659e-003	5.97e-002	4.8639e-002
1141	4.e-003	-3.2813e-003	6.0061e-002	4.4532e-002
1142	1.5314e-003	-3.7541e-003	5.9658e-002	1.9442e-002
1143	2.9385e-003	-3.4193e-003	6.0085e-002	3.3574e-002
1144	2.2607e-003	-4.9876e-003	5.9831e-002	4.2701e-002
1145	3.75e-003	-4.4134e-003	6.0381e-002	6.2218e-002
1146	2.7624e-003	-4.8613e-003	6.0126e-002	5.1265e-002
1147	2.0767e-004	-5.0748e-003	5.8633e-002	3.8428e-003
1148	1.817e-004	-6.3096e-003	5.735e-002	4.0939e-003
1149	5.2837e-004	-6.3768e-003	5.8443e-002	1.2394e-002
1150	1.5124e-003	-5.1545e-003	5.8686e-002	2.7875e-002
1151	-5.e-003	8.75e-003	7.0752e-002	0.25981
1152	-3.9423e-003	8.6538e-003	6.9768e-002	0.19817
1153	-3.09e-003	7.5e-003	6.921e-002	0.15228
1154	-5.e-003	8.5e-003	6.9605e-002	0.25137
1155	-5.e-003	9.7359e-003	6.9238e-002	0.24853
1156	-4.0223e-003	8.5471e-003	6.8481e-002	0.19406
1157	-3.8889e-003	1.1203e-002	6.9543e-002	0.19387
1158	-3.7177e-003	9.6379e-003	6.9725e-002	0.18637
1159	-5.e-003	1.1109e-002	7.125e-002	0.26293
1160	-5.e-003	1.25e-002	6.9722e-002	0.25142
1161	-3.3165e-003	1.1215e-002	6.7672e-002	0.15554
1162	-5.e-003	1.1332e-002	6.9771e-002	0.25244
1163	-1.0566e-003	7.5e-003	6.6188e-002	4.568e-002
1164	-2.6657e-003	8.7198e-003	6.8578e-002	0.12822
1165	-1.329e-003	8.8961e-003	6.674e-002	5.9182e-002
1166	-1.1462e-003	8.8574e-003	6.4831e-002	4.6625e-002
1167	-2.5e-003	8.75e-003	6.6545e-002	0.11114
1168	-2.5e-003	1.e-002	6.6667e-002	0.11238
1169	-5.e-003	1.1012e-002	6.7933e-002	0.23851
1170	-3.75e-003	1.125e-002	6.6806e-002	0.17117
1171	-4.0736e-003	1.0074e-002	6.6932e-002	0.18647
1172	-5.e-003	1.119e-002	6.6745e-002	0.22909
1173	-5.e-003	1.25e-002	6.6944e-002	0.23071
1174	-3.9188e-003	1.1267e-002	6.5501e-002	0.17104
1175	-3.7876e-003	9.7278e-003	6.8012e-002	0.17974
1176	5.e-003	1.1028e-002	6.7163e-002	-0.23359
1177	3.9286e-003	9.9375e-003	6.6946e-002	-0.18081
1178	3.75e-003	1.125e-002	6.5417e-002	-0.16429
1179	5.e-003	1.125e-002	6.5417e-002	-0.2196
1180	5.e-003	9.9583e-003	6.6725e-002	-0.22938
1181	3.75e-003	1.e-002	6.5278e-002	-0.16186
1182	3.3333e-003	7.5e-003	6.9219e-002	-0.16541
1183	3.8175e-003	8.8292e-003	6.8163e-002	-0.18301
1184	5.e-003	8.75e-003	6.9352e-002	-0.25043
1185	5.e-003	7.5e-003	6.9219e-002	-0.24955
1186	3.75e-003	7.5e-003	6.7813e-002	-0.17745
1187	5.e-003	8.7446e-003	6.7981e-002	-0.23944
1188	8.8283e-004	8.7667e-003	6.5445e-002	-3.784e-002
1189	2.5726e-003	8.66e-003	6.6909e-002	-0.11715
1190	7.5504e-004	7.5e-003	6.6359e-002	-3.3698e-002
1191	2.5e-003	8.75e-003	6.5139e-002	-0.10514
1192	2.4355e-003	7.5e-003	6.6401e-002	-0.10826
1193	5.e-003	8.7419e-003	6.6553e-002	-0.22698
1194	3.7393e-003	7.5e-003	6.6405e-002	-0.16705
1195	3.75e-003	8.75e-003	6.5139e-002	-0.15865
1196	5.e-003	8.7393e-003	6.517e-002	-0.21402
1197	5.e-003	7.5e-003	6.6406e-002	-0.22523
1198	3.8698e-003	8.6472e-003	6.6602e-002	-0.17479
1199	-2.9167e-003	1.25e-002	6.5556e-002	0.12766
1200	-2.6682e-003	1.25e-002	6.6944e-002	0.1218
1201	-1.8301e-003	1.1297e-002	6.5401e-002	7.8967e-002
1202	-2.3124e-003	1.25e-002	6.9661e-002	0.11449
1203	-1.3592e-003	1.1217e-002	6.8376e-002	6.4558e-002
1204	-2.5e-003	1.25e-002	6.8333e-002	0.11904
1205	-4.8907e-004	1.0073e-002	6.5273e-002	2.0306e-002
1206	0.	1.e-002	6.6667e-002	-5.615e-004
1207	-2.0102e-004	1.25e-002	6.6937e-002	8.5318e-003
1208	1.0595e-003	1.125e-002	6.7021e-002	-4.9202e-002
1209	7.3178e-004	1.1293e-002	6.5412e-002	-3.2414e-002
1210	2.0814e-003	1.25e-002	6.5556e-002	-9.2099e-002
1211	2.4688e-003	1.25e-002	6.6878e-002	-0.11368
1212	-1.3926e-003	1.1258e-002	6.6801e-002	6.282e-002
1213	-3.75e-003	7.5e-003	6.5e-002	0.15454
1214	-3.75e-003	8.75e-003	6.5139e-002	0.15762
1215	-5.e-003	8.75e-003	6.5145e-002	0.21278
1216	-5.e-003	7.5e-003	6.6406e-002	0.2243
1217	-3.7148e-003	7.5e-003	6.6405e-002	0.16499
1218	-5.e-003	8.75e-003	6.6546e-002	0.22589
1219	-2.6435e-003	8.6877e-003	6.5291e-002	0.11092
1220	-1.25e-003	7.5e-003	6.5e-002	5.0552e-002
1221	-2.5e-003	7.5e-003	6.6406e-002	0.11023
1222	-5.e-003	1.125e-002	6.5417e-002	0.21837
1223	-3.75e-003	1.e-002	6.5278e-002	0.16073
1224	-5.e-003	1.e-002	6.6684e-002	0.22794
1225	-3.5387e-003	7.5e-003	6.7805e-002	0.16635
1226	-5.e-003	8.75e-003	6.7951e-002	0.23816
1227	-5.e-003	7.5e-003	6.9219e-002	0.24859
1228	-3.9833e-003	8.6182e-003	6.6816e-002	0.18058
1229	5.e-003	1.25e-002	6.1389e-002	-0.19261
1230	3.5188e-003	1.1383e-002	6.2494e-002	-0.13952
1231	5.e-003	1.1178e-002	6.2751e-002	-0.19828
1232	3.8136e-003	1.1274e-002	6.3885e-002	-0.1583
1233	5.e-003	1.25e-002	6.4167e-002	-0.21125
1234	5.e-003	1.1227e-002	6.4067e-002	-0.20869
1235	2.57e-003	1.0031e-002	6.3766e-002	-0.1042
1236	5.e-003	9.9332e-003	6.401e-002	-0.20594
1237	3.7411e-003	9.9776e-003	6.3917e-002	-0.1528
1238	-2.6769e-003	1.1478e-002	6.3926e-002	0.11044
1239	-3.75e-003	1.25e-002	6.4167e-002	0.15757
1240	-1.3695e-003	1.25e-002	6.415e-002	5.7082e-002
1241	-1.4023e-003	1.0376e-002	6.3785e-002	5.6303e-002
1242	1.2214e-003	1.038e-002	6.3802e-002	-5.0129e-002
1243	-1.0714e-003	1.25e-002	6.119e-002	4.1453e-002
1244	-1.4006e-003	1.1507e-002	6.2496e-002	5.5003e-002
1245	8.631e-004	1.25e-002	6.1356e-002	-3.4701e-002
1246	-8.2071e-005	1.25e-002	6.2721e-002	2.6818e-003
1247	1.2833e-003	1.1476e-002	6.2529e-002	-5.1598e-002
1248	2.4362e-003	1.1479e-002	6.3888e-002	-0.10155
1249	1.25e-003	1.25e-002	6.4167e-002	-5.3383e-002
1250	3.4361e-003	1.25e-002	6.3962e-002	-0.14475
1251	-2.0066e-004	1.1165e-002	6.3965e-002	7.6899e-003
1252	-3.736e-003	8.6521e-003	6.3959e-002	0.14775
1253	-5.e-003	8.6539e-003	6.3971e-002	0.20107
1254	-5.e-003	9.9442e-003	6.3996e-002	0.20472
1255	-2.4371e-003	8.6686e-003	6.3879e-002	9.497e-002
1256	-2.5e-003	1.e-002	6.3889e-002	0.10068
1257	-5.e-003	1.1091e-002	6.1492e-002	0.18757
1258	-3.7079e-003	9.8465e-003	6.2679e-002	0.14239
1259	-5.e-003	1.25e-002	6.1389e-002	0.19129
1260	-5.e-003	1.1191e-002	6.2737e-002	0.197
1261	-3.75e-003	1.125e-002	6.2639e-002	0.14775
1262	-3.8726e-003	1.1259e-002	6.3935e-002	0.15978
1263	-5.e-003	1.1235e-002	6.4056e-002	0.2074
1264	-5.e-003	1.25e-002	6.4167e-002	0.20992
1265	-3.7606e-003	9.9555e-003	6.396e-002	0.15271
1266	3.75e-003	1.25e-002	6.1389e-002	-0.14669
1267	3.75e-003	1.25e-002	6.2778e-002	-0.15243
1268	2.5e-003	1.25e-002	6.1389e-002	-9.8814e-002
1269	2.2291e-003	1.1121e-002	6.2654e-002	-8.882e-002
1270	-3.75e-003	1.25e-002	6.1389e-002	0.14537
1271	-2.8265e-003	1.25e-002	6.1348e-002	0.11002
1272	-3.75e-003	1.25e-002	6.2778e-002	0.15112
1273	-2.5e-003	1.125e-002	6.2639e-002	9.8503e-002
1274	-5.e-003	7.4039e-003	6.4025e-002	0.1955
1275	-5.e-003	8.468e-003	6.2913e-002	0.18962
1276	-3.75e-003	7.4039e-003	6.4025e-002	0.14307
1277	-5.e-003	9.6232e-003	6.1694e-002	0.1837
1278	-2.3479e-003	7.4039e-003	6.4025e-002	8.8412e-002
1279	-5.e-003	8.1591e-003	6.1934e-002	0.17743
1280	-3.75e-003	7.1194e-003	6.3087e-002	0.12961
1281	-5.e-003	6.6573e-003	6.2222e-002	0.16017
1282	-3.6564e-003	8.4603e-003	6.2849e-002	0.13536
1283	-5.e-003	3.4755e-003	6.0096e-002	6.2693e-002
1284	-3.7626e-003	4.6632e-003	5.8943e-002	6.3394e-002
1285	-5.e-003	3.7642e-003	5.8529e-002	6.4346e-002
1286	-5.e-003	4.705e-003	5.8918e-002	8.7935e-002
1287	-3.7292e-003	4.9374e-003	5.7427e-002	5.9574e-002
1288	-3.8907e-003	5.5861e-003	5.9319e-002	8.3643e-002
1289	-5.e-003	5.2779e-003	6.0843e-002	0.11481
1290	-5.e-003	5.6199e-003	5.9273e-002	0.11106
1291	-2.5e-003	5.8839e-003	5.7866e-002	5.0873e-002
1292	-2.5e-003	6.25e-003	5.625e-002	5.0233e-002
1293	-5.e-003	5.9371e-003	5.7739e-002	0.1032
1294	-3.7383e-003	6.225e-003	5.6263e-002	7.4456e-002
1295	-5.e-003	6.2409e-003	5.6254e-002	9.8647e-002
1296	-3.7558e-003	5.9081e-003	5.7791e-002	7.6908e-002
1297	-3.4147e-003	2.5e-003	4.5828e-002	-3.9866e-002
1298	-3.75e-003	1.25e-003	4.5833e-002	-1.6677e-002
1299	-1.3922e-003	2.5e-003	4.5813e-002	-1.9059e-002
1300	-3.75e-003	-1.25e-003	4.5833e-002	1.6622e-002
1301	-1.241e-003	1.6412e-005	4.5823e-002	-2.8946e-004
1302	-3.4248e-003	1.5847e-004	4.5908e-002	-1.9052e-003
1303	3.3333e-003	2.5e-003	4.58e-002	3.9463e-002
1304	1.053e-003	2.5e-003	4.5781e-002	1.4244e-002
1305	1.25e-003	1.25e-003	4.5833e-002	7.523e-003
1306	-2.5e-003	1.25e-003	4.7222e-002	-1.2879e-002
1307	-1.5471e-005	1.3234e-003	4.7108e-002	-2.4724e-004
1308	-1.2631e-004	2.5e-003	4.721e-002	-1.8201e-003
1309	-1.25e-003	2.5e-003	4.8611e-002	-1.4192e-002
1310	-1.25e-003	1.25e-003	4.8611e-002	-6.0204e-003
1311	8.314e-004	2.5e-003	4.861e-002	9.2426e-003
1312	-1.3343e-003	1.2647e-003	4.5846e-002	-8.2916e-003
1313	1.0572e-003	1.1347e-003	4.8588e-002	4.4014e-003
1314	-1.7059e-004	4.828e-005	4.7299e-002	-1.3553e-004
1315	2.0464e-003	1.0379e-003	4.7211e-002	8.8251e-003
1316	-1.2674e-003	-1.25e-003	4.5832e-002	7.6787e-003
1317	3.336e-003	1.0372e-003	4.5807e-002	1.3137e-002
1318	1.5542e-003	-1.4015e-003	4.5748e-002	-1.0671e-002
1319	3.3692e-003	-2.563e-004	4.5802e-002	-3.134e-003
1320	3.5301e-003	-1.4155e-003	4.5786e-002	-1.9219e-002
1321	1.25e-003	0.	4.5833e-002	-1.1114e-004
1322	3.7384e-003	2.5e-003	4.8611e-002	3.42e-002
1323	5.e-003	2.5e-003	4.8611e-002	2.9228e-002
1324	5.e-003	1.2222e-003	4.8617e-002	6.7288e-003
1325	3.75e-003	1.25e-003	4.8611e-002	1.2125e-002
1326	5.e-003	1.244e-003	4.7223e-002	9.4008e-003
1327	2.3247e-003	2.5e-003	4.8608e-002	2.4722e-002
1328	2.3698e-003	1.1849e-003	4.8614e-002	9.4668e-003
1329	5.e-003	2.5e-003	4.5833e-002	3.6359e-002
1330	3.5458e-003	2.5e-003	4.7213e-002	3.8005e-002
1331	5.e-003	1.2486e-003	4.5834e-002	1.0751e-002
1332	3.6238e-003	-7.844e-005	4.7215e-002	-1.0289e-003
1333	5.e-003	-2.5402e-006	4.5834e-002	-3.4927e-004
1334	5.e-003	-1.2515e-003	4.5833e-002	-1.1405e-002
1335	3.5848e-003	1.1901e-003	4.7216e-002	1.3967e-002
1336	-5.e-003	4.0666e-003	5.688e-002	5.8876e-002
1337	-2.3203e-003	6.5245e-003	5.4904e-002	4.8437e-002
1338	-5.e-003	4.7221e-003	5.4157e-002	5.195e-002
1339	-5.e-003	4.3733e-003	5.5421e-002	5.2214e-002
1340	-3.6806e-003	5.5866e-003	5.4619e-002	5.9192e-002
1341	-3.7384e-003	6.5245e-003	5.4904e-002	7.748e-002
1342	-5.e-003	5.3042e-003	5.5934e-002	7.6011e-002
1343	-5.e-003	6.5245e-003	5.4904e-002	0.10155
1344	-3.6722e-003	5.2435e-003	5.594e-002	5.5971e-002
1345	-3.75e-003	3.4755e-003	6.0096e-002	4.4561e-002
1346	-3.75e-003	4.4134e-003	6.0381e-002	6.202e-002
1347	-2.5e-003	3.4755e-003	6.0096e-002	2.883e-002
1348	-2.5768e-003	4.5955e-003	5.8947e-002	4.1715e-002
1349	-5.e-003	1.25e-003	4.8611e-002	-7.3519e-003
1350	-5.e-003	2.5e-003	4.8611e-002	-2.9724e-002
1351	-3.738e-003	2.5e-003	4.8611e-002	-3.4484e-002
1352	-5.e-003	-1.25e-003	4.8611e-002	7.2916e-003
1353	-5.e-003	0.	4.8611e-002	-1.2052e-004
1354	-3.9173e-003	7.3622e-005	4.8328e-002	-7.2283e-004
1355	-5.e-003	2.5e-003	4.5833e-002	-3.6738e-002
1356	-5.e-003	1.0648e-003	4.7016e-002	-8.296e-003
1357	-5.e-003	1.25e-003	4.5833e-002	-1.1099e-002
1358	-3.6902e-003	2.5e-003	4.7222e-002	-3.8902e-002
1359	-3.9854e-003	1.2601e-003	4.6891e-002	-1.5421e-002
1360	-2.5e-003	1.25e-003	4.8611e-002	-1.0826e-002
1361	-2.4881e-003	2.5e-003	4.8611e-002	-2.6494e-002
1362	-3.8718e-003	1.3383e-003	4.8549e-002	-1.3659e-002
1363	-5.e-003	0.	4.5833e-002	-1.5028e-004
1364	-5.e-003	-2.5e-003	4.8611e-002	2.9635e-002
1365	-5.e-003	-1.25e-003	4.7222e-002	9.8844e-003
1366	-3.8308e-003	-1.2814e-003	4.8467e-002	1.3114e-002
1367	-5.e-003	-1.25e-003	4.5833e-002	1.1008e-002
1368	-5.e-003	-2.5e-003	4.5833e-002	3.6703e-002
1369	-3.75e-003	-1.25e-003	4.7222e-002	1.5016e-002
1370	-2.5e-003	0.	4.8611e-002	-6.2589e-005
1371	-3.75e-003	0.	4.7222e-002	-3.6115e-005
1372	-1.3062e-003	-2.7608e-004	4.8406e-002	1.2134e-003
1373	7.0742e-004	-1.5461e-004	4.8592e-002	-5.0136e-004
1374	-7.5501e-004	-2.5e-003	4.8605e-002	8.5562e-003
1375	-8.5504e-004	-1.14e-003	4.8567e-002	3.697e-003
1376	8.1062e-004	-2.5e-003	4.8604e-002	-9.2506e-003
1377	9.8556e-005	-2.5e-003	4.719e-002	-1.29e-003
1378	8.6731e-004	-1.4813e-003	4.8588e-002	-5.1302e-003
1379	-2.5e-003	-1.25e-003	4.7222e-002	1.2737e-002
1380	-3.3333e-003	-2.5e-003	4.5833e-002	3.934e-002
1381	-9.4436e-004	-2.5e-003	4.5727e-002	1.2895e-002
1382	1.9806e-003	-1.5091e-003	4.7201e-002	-1.3202e-002
1383	1.3391e-003	-2.5e-003	4.575e-002	-1.8076e-002
1384	3.3113e-003	-2.5e-003	4.5796e-002	-3.9249e-002
1385	0.	-1.25e-003	4.7222e-002	-7.2836e-005
1386	3.763e-003	-3.6548e-005	4.8615e-002	-5.0255e-004
1387	3.6949e-003	-1.2746e-003	4.7218e-002	-1.5575e-002
1388	2.334e-003	-1.3711e-003	4.8615e-002	-1.1431e-002
1389	2.3945e-003	-8.9479e-005	4.8614e-002	-8.2938e-004
1390	5.e-003	-3.021e-005	4.8618e-002	-3.2374e-004
1391	2.3158e-003	-2.5e-003	4.8609e-002	-2.4906e-002
1392	5.e-003	-2.5e-003	4.5833e-002	-3.6905e-002
1393	5.e-003	-1.2552e-003	4.7223e-002	-1.004e-002
1394	3.5702e-003	-2.5e-003	4.7217e-002	-3.8408e-002
1395	3.6958e-003	-2.5e-003	4.861e-002	-3.4375e-002
1396	5.e-003	-1.254e-003	4.8611e-002	-7.4972e-003
1397	5.e-003	-2.5e-003	4.8611e-002	-2.9677e-002
1398	3.7603e-003	-1.3139e-003	4.8617e-002	-1.334e-002
1399	-3.6792e-003	-2.5e-003	4.8611e-002	3.4143e-002
1400	-3.5412e-003	-2.5e-003	4.7222e-002	3.8115e-002
1401	-2.2837e-003	-2.5e-003	4.8611e-002	2.4455e-002
1402	-2.4023e-003	-1.2839e-003	4.8563e-002	1.0771e-002
1403	5.e-003	-6.5245e-003	5.4904e-002	0.1018
1404	3.75e-003	-6.5245e-003	5.4904e-002	7.8123e-002
1405	5.e-003	-5.308e-003	5.5978e-002	7.6682e-002
1406	3.669e-003	-5.5866e-003	5.4619e-002	5.9314e-002
1407	5.e-003	-4.7221e-003	5.4157e-002	5.2061e-002
1408	5.e-003	-4.4242e-003	5.5544e-002	5.443e-002
1409	2.4306e-003	-6.5245e-003	5.4904e-002	5.1249e-002
1410	5.e-003	-4.0964e-003	5.701e-002	6.0586e-002
1411	3.75e-003	-5.2933e-003	5.606e-002	5.8807e-002
1412	-5.e-003	-1.25e-002	6.1389e-002	-0.19118
1413	-3.5624e-003	-1.1382e-002	6.249e-002	-0.13995
1414	-5.e-003	-1.1039e-002	6.1547e-002	-0.18772
1415	-5.e-003	-1.118e-002	6.2746e-002	-0.19695
1416	-3.7072e-003	-9.8385e-003	6.2689e-002	-0.1424
1417	-3.8586e-003	-1.1275e-002	6.3912e-002	-0.15905
1418	-5.e-003	-1.25e-002	6.4167e-002	-0.2098
1419	-5.e-003	-1.123e-002	6.4062e-002	-0.20735
1420	-2.5e-003	-1.e-002	6.3889e-002	-0.10072
1421	-2.4551e-003	-8.6792e-003	6.3895e-002	-9.5881e-002
1422	-5.e-003	-9.9469e-003	6.3985e-002	-0.20459
1423	-3.7323e-003	-8.6538e-003	6.3952e-002	-0.14759
1424	-5.e-003	-8.6447e-003	6.398e-002	-0.20112
1425	-3.7537e-003	-9.9843e-003	6.3912e-002	-0.15219
1426	-5.e-003	-9.5581e-003	6.1766e-002	-0.184
1427	-2.4306e-003	-7.4039e-003	6.4025e-002	-9.1708e-002
1428	-5.e-003	-6.6573e-003	6.2222e-002	-0.16026
1429	-5.e-003	-8.1182e-003	6.1971e-002	-0.1775
1430	-3.75e-003	-7.1194e-003	6.3087e-002	-0.12971
1431	-3.7384e-003	-7.4039e-003	6.4025e-002	-0.1427
1432	-5.e-003	-8.4552e-003	6.2918e-002	-0.18961
1433	-5.e-003	-7.4039e-003	6.4025e-002	-0.19553
1434	-3.6671e-003	-8.4445e-003	6.2874e-002	-0.13591
1435	-3.75e-003	-1.25e-002	6.1389e-002	-0.14532
1436	-2.8864e-003	-1.25e-002	6.1356e-002	-0.11233
1437	-3.75e-003	-1.25e-002	6.2778e-002	-0.15104
1438	-2.5e-003	-1.125e-002	6.2639e-002	-9.8519e-002
1439	-3.75e-003	-7.5e-003	5.5e-002	-9.266e-002
1440	-3.75e-003	-6.5245e-003	5.4904e-002	-7.7789e-002
1441	-5.e-003	-6.5245e-003	5.4904e-002	-0.1014
1442	-4.2386e-003	-7.1206e-003	5.5665e-002	-9.8505e-002
1443	-3.1335e-003	-6.973e-003	5.5677e-002	-7.169e-002
1444	-4.3909e-003	-5.9982e-003	5.5551e-002	-7.9983e-002
1445	-2.75e-003	-6.7187e-003	5.4939e-002	-5.9888e-002
1446	-1.25e-003	-7.5e-003	5.5e-002	-3.1151e-002
1447	-8.4887e-004	-7.1547e-003	5.5844e-002	-2.0121e-002
1448	-1.8233e-003	-5.7477e-003	5.5682e-002	-3.1816e-002
1449	-1.9494e-003	-7.0288e-003	5.5754e-002	-4.5283e-002
1450	-5.e-003	-4.7221e-003	5.4157e-002	-5.1498e-002
1451	-3.9643e-003	-5.7964e-003	5.4701e-002	-6.7849e-002
1452	-4.2972e-003	-4.1512e-003	5.4819e-002	-3.8261e-002
1453	-4.3793e-003	-5.1063e-003	5.5119e-002	-5.9329e-002
1454	-2.8984e-003	-4.918e-003	5.5165e-002	-3.7634e-002
1455	-2.6948e-003	-6.4955e-003	5.6143e-002	-5.6939e-002
1456	-2.5911e-003	-5.2942e-003	5.5891e-002	-4.0178e-002
1457	-3.944e-003	-5.604e-003	5.5849e-002	-6.6065e-002
1458	-3.3254e-003	-5.8867e-003	5.6814e-002	-6.3583e-002
1459	-1.9753e-003	-5.8596e-003	5.6767e-002	-3.7467e-002
1460	-3.1887e-003	-5.0652e-003	5.6477e-002	-4.85e-002
1461	-3.2558e-003	-5.8482e-003	5.5608e-002	-5.7961e-002
1462	-7.6011e-004	-4.5147e-003	5.7651e-002	-1.0825e-002
1463	-5.876e-004	-2.9703e-003	5.9291e-002	-5.3755e-003
1464	-6.8208e-004	-2.492e-003	5.8168e-002	-4.8042e-003
1465	-6.6232e-004	-5.8362e-003	5.7031e-002	-1.2598e-002
1466	-5.385e-004	-5.1448e-003	5.5717e-002	-7.8342e-003
1467	-2.0141e-003	-4.579e-003	5.8115e-002	-3.0584e-002
1468	-1.4135e-003	-5.3403e-003	5.737e-002	-2.4635e-002
1469	-1.9603e-003	-4.306e-003	5.6875e-002	-2.4603e-002
1470	-1.1512e-003	-3.2993e-003	5.7653e-002	-1.0954e-002
1471	-1.3989e-003	-4.7938e-003	5.6325e-002	-1.9323e-002
1472	-7.455e-004	-3.6721e-003	5.6027e-002	-6.6271e-003
1473	-5.4936e-004	-2.0333e-003	5.717e-002	-2.7967e-003
1474	-8.0328e-004	-1.9644e-003	5.6111e-002	-3.2042e-003
1475	-7.1801e-004	-3.843e-003	5.6781e-002	-7.551e-003
1476	-3.5006e-003	-3.5568e-003	5.5106e-002	-2.5555e-002
1477	-2.8688e-003	-3.951e-003	5.5927e-002	-2.8434e-002
1478	-2.1358e-003	-2.7598e-003	5.557e-002	-1.171e-002
1479	-1.849e-003	-4.2459e-003	5.5636e-002	-1.9672e-002
1480	-5.1533e-004	-4.5704e-003	5.9196e-002	-8.2443e-003
1481	-2.0176e-003	-5.7883e-003	5.8124e-002	-4.0958e-002
1482	-1.1758e-003	-6.7028e-003	5.7443e-002	-2.7109e-002
1483	-1.3868e-003	-5.1753e-003	5.8885e-002	-2.5736e-002
1484	-5.1646e-004	-7.2096e-003	5.6886e-002	-1.252e-002
1485	-5.1335e-004	-5.8621e-003	5.9156e-002	-1.1113e-002
1486	-4.3049e-004	-7.2819e-003	5.7925e-002	-1.0905e-002
1487	-3.3423e-004	-7.1331e-003	5.9013e-002	-8.6854e-003
1488	-6.4384e-004	-5.8082e-003	5.8011e-002	-1.2907e-002
1489	-5.e-003	-6.2331e-003	5.6299e-002	-9.8811e-002
1490	-4.228e-003	-5.7055e-003	5.6743e-002	-7.7076e-002
1491	-5.e-003	-5.3099e-003	5.6029e-002	-7.6919e-002
1492	-4.1378e-003	-3.1375e-003	5.9277e-002	-4.2975e-002
1493	-4.2124e-003	-4.4551e-003	5.8091e-002	-6.3228e-002
1494	-5.e-003	-3.7774e-003	5.8676e-002	-6.5441e-002
1495	-3.8969e-003	-3.477e-003	5.7749e-002	-4.1255e-002
1496	-5.e-003	-4.0992e-003	5.7175e-002	-6.1888e-002
1497	-3.8462e-003	-5.2331e-003	5.7478e-002	-6.6542e-002
1498	-3.1831e-003	-4.5005e-003	5.8133e-002	-4.7888e-002
1499	-3.6475e-003	-4.2731e-003	5.7096e-002	-4.6789e-002
1500	-5.e-003	-4.4094e-003	5.5694e-002	-5.5405e-002
1501	-4.3962e-003	-3.9652e-003	5.6132e-002	-4.4998e-002
1502	-4.2799e-003	-4.8559e-003	5.6517e-002	-6.1353e-002
1503	-2.994e-003	-2.6976e-003	5.8368e-002	-2.4014e-002
1504	-2.4347e-003	-3.3778e-003	5.7582e-002	-2.3981e-002
1505	-1.6808e-003	-2.0565e-003	5.707e-002	-8.5084e-003
1506	-2.9528e-003	-3.0807e-003	5.6659e-002	-2.3195e-002
1507	-3.0687e-003	-3.0241e-003	5.931e-002	-2.9612e-002
1508	-1.8814e-003	-2.9796e-003	5.923e-002	-1.7455e-002
1509	-2.4834e-003	-3.7101e-003	5.8776e-002	-3.0207e-002
1510	-1.6682e-003	-2.6055e-003	5.831e-002	-1.2552e-002
1511	-5.e-003	-8.4755e-003	5.5096e-002	-0.13742
1512	-4.0091e-003	-8.6843e-003	5.5142e-002	-0.1138
1513	-4.1913e-003	-8.1154e-003	5.5958e-002	-0.11226
1514	-3.7956e-003	-9.4904e-003	5.5413e-002	-0.11611
1515	-5.e-003	-1.0278e-002	5.5843e-002	-0.15861
1516	-4.1595e-003	-9.4575e-003	5.6708e-002	-0.12731
1517	-3.1718e-003	-8.8155e-003	5.6233e-002	-9.2523e-002
1518	-4.2345e-003	-8.8045e-003	5.6201e-002	-0.12194
1519	-2.5e-003	-8.4755e-003	5.5096e-002	-7.0305e-002
1520	-2.0173e-003	-8.1436e-003	5.5861e-002	-5.5026e-002
1521	-3.7951e-003	-7.2478e-003	5.6634e-002	-9.2192e-002
1522	-2.5425e-003	-7.3499e-003	5.6595e-002	-6.307e-002
1523	-3.069e-003	-6.5969e-003	5.7442e-002	-6.9684e-002
1524	-3.3035e-003	-7.8467e-003	5.5819e-002	-8.6247e-002
1525	-2.6965e-003	-8.6164e-003	5.7533e-002	-7.9229e-002
