Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1937	-6.5374e-002	-5.4422e-002	-4.1587e-003	-5.1692e-002
1938	-6.0963e-002	-5.4748e-002	-3.2168e-004	-1.2109e-002
1939	-5.8933e-002	-5.6285e-002	-4.9252e-003	-5.9875e-002
1940	-6.6435e-002	-5.6334e-002	4.3322e-003	3.5732e-002
1941	-6.4281e-002	-5.6035e-002	-7.2313e-003	-8.3515e-002
1942	-5.8329e-002	-5.6293e-002	4.8375e-003	4.1111e-002
1943	-8.32e-002	-5.65e-002	0.	-8.9588e-003
1944	-8.3012e-002	-5.4677e-002	1.9667e-003	1.1479e-002
1945	-7.9873e-002	-5.4553e-002	-3.2268e-003	-4.1979e-002
1946	-7.612e-002	-5.4714e-002	1.3723e-003	5.3638e-003
1947	-7.2308e-002	-5.4422e-002	-4.1587e-003	-5.1618e-002
1948	-7.9111e-002	-5.6079e-002	-6.8852e-003	-7.9694e-002
1949	-7.3369e-002	-5.6334e-002	4.3322e-003	3.564e-002
1950	-7.1214e-002	-5.6035e-002	-7.2313e-003	-8.3407e-002
1951	-7.9004e-002	-5.6125e-002	6.5015e-003	5.7886e-002
1952	-9.36e-002	-5.65e-002	0.	-8.9513e-003
1953	-9.2382e-002	-5.4563e-002	-3.1394e-003	-4.1003e-002
1954	-8.9946e-002	-5.4677e-002	1.9667e-003	1.1427e-002
1955	-8.6807e-002	-5.4553e-002	-3.2268e-003	-4.1949e-002
1956	-9.2315e-002	-5.5796e-002	8.8898e-003	8.2336e-002
1957	-9.1994e-002	-5.5496e-002	-1.0601e-002	-0.11746
1958	-8.6044e-002	-5.6079e-002	-6.8852e-003	-7.9585e-002
1959	-8.5937e-002	-5.6125e-002	6.5015e-003	5.7864e-002
1960	-0.104	-5.4343e-002	1.5462e-002	0.14998
1961	-0.104	-5.376e-002	1.0361e-002	9.7743e-002
1962	-0.104	-5.4269e-002	5.1909e-003	4.4573e-002
1963	-0.10053	-5.6259e-002	5.2132e-003	4.4608e-002
1964	-0.10003	-5.3421e-002	1.1842e-002	0.11302
1965	-9.9249e-002	-5.4738e-002	1.4e-002	0.13489
1966	-0.104	-5.0577e-002	2.5184e-002	0.24961
1967	-0.104	-5.0825e-002	2.0346e-002	0.20061
1968	-0.104	-5.2333e-002	1.5375e-002	0.14939
1969	-0.10003	-5.1994e-002	1.6856e-002	0.16471
1970	-9.9249e-002	-5.3213e-002	1.8991e-002	0.18609
1971	-0.104	-4.5088e-002	3.4049e-002	0.34096
1972	-0.104	-4.6053e-002	2.9594e-002	0.29644
1973	-0.104	-4.8501e-002	2.5013e-002	0.24887
1974	-9.6895e-002	-4.7936e-002	2.6282e-002	0.26218
1975	-9.9249e-002	-5.1233e-002	2.382e-002	0.23547
1976	-9.852e-002	-4.6612e-002	3.193e-002	0.31884
1977	-0.104	-3.8064e-002	4.1754e-002	0.42201
1978	-0.104	-3.9615e-002	3.777e-002	0.38302
1979	-0.104	-4.2911e-002	3.3755e-002	0.34035
1980	-9.8516e-002	-4.1362e-002	3.5843e-002	0.36239
1981	-9.852e-002	-4.3467e-002	3.6095e-002	0.36205
1982	-9.6725e-002	-3.8942e-002	4.0936e-002	0.41301
1983	-0.104	-2.9743e-002	4.8037e-002	0.49246
1984	-0.104	-3.1747e-002	4.4578e-002	0.45897
1985	-0.104	-3.5763e-002	4.1282e-002	0.42178
1986	-0.10003	-3.1016e-002	4.7225e-002	0.48282
1987	-9.6725e-002	-3.4999e-002	4.4355e-002	0.45019
1988	-0.104	-2.041e-002	5.2685e-002	0.55262
1989	-0.104	-2.2733e-002	4.9771e-002	0.52381
1990	-0.104	-2.7315e-002	4.7322e-002	0.49232
1991	-0.10003	-2.6527e-002	4.9886e-002	0.51487
1992	-9.6891e-002	-2.2259e-002	5.1931e-002	0.54177
1993	-0.104	-1.0382e-002	5.5538e-002	0.60246
1994	-0.104	-1.2901e-002	5.3162e-002	0.57692
1995	-0.104	-1.7872e-002	5.1654e-002	0.55153
1996	-9.9322e-002	-1.2403e-002	5.5122e-002	0.59353
1997	-9.6891e-002	-1.7372e-002	5.3763e-002	0.56911
1998	-0.104	2.1631e-017	5.65e-002	0.64018
1999	-0.104	-2.6066e-003	5.4629e-002	0.61682
2000	-0.104	-7.7765e-003	5.412e-002	0.59844
2001	-0.10075	-2.6066e-003	5.4629e-002	0.61667
2002	-9.9322e-002	-7.2643e-003	5.6031e-002	0.6152
2003	-9.6891e-002	-1.996e-003	5.6465e-002	0.63397
2004	-0.104	1.0382e-002	5.5538e-002	0.66348
2005	-0.104	2.6066e-003	5.4629e-002	0.6312
2006	-0.104	7.7765e-003	5.412e-002	0.64097
2007	-0.10075	2.6066e-003	5.4629e-002	0.63104
2008	-9.9322e-002	8.3466e-003	5.588e-002	0.66041
2009	-9.6891e-002	3.2224e-003	5.6408e-002	0.64921
2010	-0.104	2.041e-002	5.2685e-002	0.66717
2011	-0.104	1.7872e-002	5.1654e-002	0.64524
2012	-0.104	1.2901e-002	5.3162e-002	0.64641
2013	-9.9322e-002	1.3467e-002	5.4872e-002	0.66706
2014	-9.6891e-002	1.8536e-002	5.3373e-002	0.66846
2015	-0.104	2.9743e-002	4.8037e-002	0.64622
2016	-0.104	2.7315e-002	4.7322e-002	0.62439
2017	-0.104	2.2733e-002	4.9771e-002	0.6392
2018	-9.7358e-002	2.4713e-002	4.8854e-002	0.63472
2019	-0.10006	2.8467e-002	4.8805e-002	0.65098
2020	-9.6891e-002	2.3382e-002	5.1435e-002	0.6638
2021	-0.104	3.8064e-002	4.1754e-002	0.59553
2022	-0.104	3.5763e-002	4.1282e-002	0.57443
2023	-0.104	3.1747e-002	4.4578e-002	0.60485
2024	-9.9706e-002	3.2661e-002	4.3939e-002	0.5997
2025	-0.10006	3.2849e-002	4.597e-002	0.63187
2026	-9.6463e-002	3.6994e-002	4.2705e-002	0.60445
2027	-0.104	4.5088e-002	3.4049e-002	0.51205
2028	-0.104	4.2911e-002	3.3755e-002	0.49284
2029	-0.104	3.9615e-002	3.777e-002	0.53968
2030	-0.10003	4.416e-002	3.5244e-002	0.52612
2031	-9.6463e-002	4.0777e-002	3.9109e-002	0.56919
2032	-0.104	5.0577e-002	2.5184e-002	0.39565
2033	-0.104	4.8501e-002	2.5013e-002	0.37992
2034	-0.104	4.6053e-002	2.9594e-002	0.44243
2035	-0.10008	4.6911e-002	2.8221e-002	0.42473
2036	-0.10003	4.7224e-002	3.1019e-002	0.4745
2037	-0.104	5.4343e-002	1.5462e-002	0.2509
2038	-0.104	5.2333e-002	1.5375e-002	0.24031
2039	-0.104	5.0825e-002	2.0346e-002	0.31494
2040	-0.10008	4.9234e-002	2.3555e-002	0.36007
2041	-9.6879e-002	5.151e-002	1.8501e-002	0.28832
2042	-0.10003	4.9884e-002	2.6529e-002	0.41434
2043	-9.8141e-002	5.4074e-002	1.6379e-002	0.26509
2044	-9.6158e-002	5.1679e-002	2.2837e-002	0.36207
2045	-0.104	5.6259e-002	5.2132e-003	8.6174e-002
2046	-0.104	5.4269e-002	5.1909e-003	8.212e-002
2047	-0.104	5.376e-002	1.0361e-002	0.16407
2048	-0.10003	5.401e-002	8.8841e-003	0.14101
2049	-9.8141e-002	5.5354e-002	1.132e-002	0.18538
2050	-0.104	5.6259e-002	-5.2132e-003	-8.6169e-002
2051	-0.104	5.475e-002	-1.8381e-017	-2.2211e-004
2052	-0.10003	5.4491e-002	3.6931e-003	5.8618e-002
2053	-9.6389e-002	5.4711e-002	-1.4425e-003	-2.3288e-002
2054	-9.8141e-002	5.6163e-002	6.1642e-003	0.10164
2055	-9.6419e-002	5.6289e-002	-4.8799e-003	-8.0521e-002
2056	-9.6067e-002	5.6485e-002	1.2863e-003	2.1445e-002
2057	-0.104	5.4343e-002	-1.5462e-002	-0.25158
2058	-0.104	5.376e-002	-1.0361e-002	-0.16474
2059	-0.104	5.4269e-002	-5.1909e-003	-8.2743e-002
2060	-0.10005	5.343e-002	-1.1807e-002	-0.18739
2061	-9.6389e-002	5.423e-002	-6.6335e-003	-0.106
2062	-9.6419e-002	5.5598e-002	-1.0053e-002	-0.16516
2063	-9.7233e-002	5.4401e-002	-1.5256e-002	-0.24823
2064	-0.104	5.0577e-002	-2.5184e-002	-0.39752
2065	-0.104	5.0825e-002	-2.0346e-002	-0.31661
2066	-0.104	5.2333e-002	-1.5375e-002	-0.24131
2067	-0.10005	5.2003e-002	-1.6821e-002	-0.26397
2068	-9.732e-002	5.0632e-002	-2.5074e-002	-0.39594
2069	-9.7233e-002	5.2762e-002	-2.021e-002	-0.32466
2070	-0.104	4.5088e-002	-3.4049e-002	-0.51539
2071	-0.104	4.6053e-002	-2.9594e-002	-0.44509
2072	-0.104	4.8501e-002	-2.5013e-002	-0.38213
2073	-9.732e-002	4.8102e-002	-2.9638e-002	-0.45898
2074	-0.104	3.8064e-002	-4.1754e-002	-0.60043
2075	-0.104	3.9615e-002	-3.777e-002	-0.54392
2076	-0.104	4.2911e-002	-3.3755e-002	-0.49624
2077	-9.9316e-002	4.1703e-002	-3.5418e-002	-0.51724
2078	-9.732e-002	4.5162e-002	-3.395e-002	-0.51411
2079	-9.9816e-002	3.9166e-002	-4.0722e-002	-0.59019
2080	-0.104	2.9743e-002	-4.8037e-002	-0.65221
2081	-0.104	3.1747e-002	-4.4578e-002	-0.61034
2082	-0.104	3.5763e-002	-4.1282e-002	-0.57929
2083	-9.9316e-002	2.9995e-002	-4.5653e-002	-0.6182
2084	-9.9816e-002	3.5242e-002	-4.4162e-002	-0.62249
2085	-9.666e-002	3.016e-002	-4.7777e-002	-0.65061
2086	-0.104	2.041e-002	-5.2685e-002	-0.67436
2087	-0.104	2.2733e-002	-4.9771e-002	-0.64595
2088	-0.104	2.7315e-002	-4.7322e-002	-0.63053
2089	-9.9316e-002	2.5562e-002	-4.8397e-002	-0.63834
2090	-0.10064	2.1283e-002	-5.2338e-002	-0.67364
2091	-9.666e-002	2.5623e-002	-5.0356e-002	-0.66589
2092	-0.104	1.0382e-002	-5.5538e-002	-0.67166
2093	-0.104	1.2901e-002	-5.3162e-002	-0.65437
2094	-0.104	1.7872e-002	-5.1654e-002	-0.65257
2095	-0.10064	1.6363e-002	-5.4079e-002	-0.67617
2096	-0.104	-2.1666e-018	-5.65e-002	-0.64963
2097	-0.104	2.6066e-003	-5.4629e-002	-0.64045
2098	-0.104	7.7765e-003	-5.412e-002	-0.64965
2099	-9.9316e-002	5.746e-003	-5.4443e-002	-0.64699
2100	-0.10064	1.1303e-002	-5.5358e-002	-0.67298
2101	-9.9322e-002	2.0635e-003	-5.6462e-002	-0.65534
2102	-9.6891e-002	7.1974e-003	-5.604e-002	-0.66689
2103	-0.104	-1.0382e-002	-5.5538e-002	-0.61297
2104	-0.104	-7.7765e-003	-5.412e-002	-0.60891
2105	-0.104	-2.6066e-003	-5.4629e-002	-0.62675
2106	-9.9316e-002	-9.7758e-003	-5.3641e-002	-0.59954
2107	-9.9322e-002	-3.155e-003	-5.6412e-002	-0.64011
2108	-9.6891e-002	-8.4133e-003	-5.587e-002	-0.62108
2109	-0.104	-2.041e-002	-5.2685e-002	-0.56441
2110	-0.104	-1.7872e-002	-5.1654e-002	-0.56311
2111	-0.104	-1.2901e-002	-5.3162e-002	-0.58785
2112	-9.9316e-002	-1.49e-002	-5.2683e-002	-0.5787
2113	-9.9322e-002	-1.8472e-002	-5.3395e-002	-0.57477
2114	-9.6891e-002	-1.3532e-002	-5.4855e-002	-0.59907
2115	-0.104	-2.9743e-002	-4.8037e-002	-0.50568
2116	-0.104	-2.7315e-002	-4.7322e-002	-0.5051
2117	-0.104	-2.2733e-002	-4.9771e-002	-0.53601
2118	-9.6879e-002	-2.4522e-002	-4.8951e-002	-0.52481
2119	-9.9322e-002	-2.332e-002	-5.1463e-002	-0.54767
2120	-9.6891e-002	-2.8028e-002	-4.9058e-002	-0.51745
2121	-0.104	-3.8064e-002	-4.1754e-002	-0.43652
2122	-0.104	-3.5763e-002	-4.1282e-002	-0.4358
2123	-0.104	-3.1747e-002	-4.4578e-002	-0.47241
2124	-9.9316e-002	-3.3411e-002	-4.337e-002	-0.4586
2125	-0.10004	-3.6964e-002	-4.273e-002	-0.4467
2126	-9.6891e-002	-3.2435e-002	-4.6263e-002	-0.48516
2127	-0.104	-4.5088e-002	-3.4049e-002	-0.35654
2128	-0.104	-4.2911e-002	-3.3755e-002	-0.35555
2129	-0.104	-3.9615e-002	-3.777e-002	-0.39766
2130	-0.10004	-4.0749e-002	-3.9137e-002	-0.40886
2131	-0.104	-5.0577e-002	-2.5184e-002	-0.26627
2132	-0.104	-4.8501e-002	-2.5013e-002	-0.26512
2133	-0.104	-4.6053e-002	-2.9594e-002	-0.31224
2134	-9.9316e-002	-4.7128e-002	-2.7842e-002	-0.29424
2135	-0.10004	-4.4187e-002	-3.5211e-002	-0.36821
2136	-9.8927e-002	-5.0477e-002	-2.5384e-002	-0.26813
2137	-9.585e-002	-4.7176e-002	-3.1092e-002	-0.32608
2138	-0.104	-5.4343e-002	-1.5462e-002	-0.16737
2139	-0.104	-5.2333e-002	-1.5375e-002	-0.16638
2140	-0.104	-5.0825e-002	-2.0346e-002	-0.21722
2141	-9.8927e-002	-5.2604e-002	-2.0618e-002	-0.21967
2142	-0.104	-5.4269e-002	-5.1909e-003	-6.2017e-002
2143	-0.104	-5.376e-002	-1.0361e-002	-0.11498
2144	-0.10053	-5.6259e-002	-5.2132e-003	-6.247e-002
2145	-9.9316e-002	-5.4082e-002	-8.3304e-003	-9.4238e-002
2146	-9.8927e-002	-5.4282e-002	-1.5677e-002	-0.16939
2147	-2.2357e-003	2.2357e-003	5.4656e-002	0.60608
2148	-2.39e-003	2.39e-003	5.6449e-002	0.60727
2149	2.39e-003	2.39e-003	5.6449e-002	0.60742
2150	3.25e-003	0.	5.475e-002	0.60285
2151	-3.25e-003	0.	5.475e-002	0.60288
2152	5.3198e-003	-2.8956e-003	5.6426e-002	0.60381
2153	-1.5209e-003	-3.4277e-003	5.6396e-002	0.60281
2154	-2.2357e-003	2.2357e-003	-5.4656e-002	-0.61477
2155	-2.39e-003	2.39e-003	-5.6449e-002	-0.6151
2156	2.39e-003	2.39e-003	-5.6449e-002	-0.61561
2157	4.7872e-003	-6.3368e-004	-5.4742e-002	-0.61081
2158	-2.0211e-003	-3.6039e-003	-5.4504e-002	-0.60514
2159	3.2014e-003	-6.0927e-003	-5.404e-002	-0.59864
2160	5.2594e-003	-3.4085e-003	-5.6397e-002	-0.61226
2161	-3.4e-003	-4.5677e-003	-5.6315e-002	-0.61057
2162	1.2681e-003	-7.3849e-003	-5.6015e-002	-0.60638
2163	-1.1258e-002	4.7581e-003	5.4347e-002	0.61049
2164	-1.1433e-002	1.1433e-002	5.3492e-002	0.6184
2165	-7.1511e-003	7.1511e-003	5.6046e-002	0.60907
2166	-1.1886e-002	1.1886e-002	5.5236e-002	0.61409
2167	-1.2473e-002	4.2842e-003	5.6337e-002	0.61136
2168	-3.0808e-003	1.6469e-002	5.6416e-002	0.5993
2169	-9.2854e-003	1.8135e-002	5.3957e-002	0.61747
2170	-2.8733e-003	1.4534e-002	5.4279e-002	0.6161
2171	-2.0456e-002	2.0456e-002	5.0728e-002	0.6293
2172	-1.6577e-002	1.6577e-002	5.4013e-002	0.62186
2173	-2.1203e-002	2.1203e-002	5.237e-002	0.62853
2174	-2.0613e-002	1.6106e-002	5.4156e-002	0.62714
2175	-1.5903e-002	2.5418e-002	5.4216e-002	0.61435
2176	-1.3973e-002	2.2823e-002	5.2735e-002	0.62452
2177	-2.9135e-002	2.9135e-002	4.6287e-002	0.62034
2178	-2.5742e-002	2.5742e-002	5.0295e-002	0.63249
2179	-3.0165e-002	3.0165e-002	4.7774e-002	0.62896
2180	-3.3426e-002	2.7416e-002	4.739e-002	0.62301
2181	-2.8056e-002	2.0309e-002	5.0282e-002	0.62732
2182	-3.577e-002	2.8213e-002	4.8952e-002	0.63807
2183	-3.4239e-002	2.2078e-002	5.2008e-002	0.64503
2184	-2.8213e-002	3.577e-002	4.8952e-002	0.63331
2185	-2.0626e-002	2.9952e-002	5.26e-002	0.62379
2186	-2.7555e-002	3.3565e-002	4.7308e-002	0.62853
2187	-2.3423e-002	3.0699e-002	4.9309e-002	0.63222
2188	-4.0482e-002	4.0482e-002	3.9414e-002	0.57068
2189	-3.4442e-002	3.4442e-002	4.4789e-002	0.61468
2190	-3.7697e-002	3.1687e-002	4.4404e-002	0.60567
2191	-4.2413e-002	3.5507e-002	4.1675e-002	0.58428
2192	-4.0041e-002	3.2608e-002	4.6141e-002	0.62608
2193	-3.2608e-002	4.0041e-002	4.6141e-002	0.62752
2194	-3.6279e-002	4.5758e-002	4.3314e-002	0.61586
2195	-3.1826e-002	3.7836e-002	4.4322e-002	0.61508
2196	-3.4532e-002	4.3934e-002	4.2472e-002	0.60753
2197	-4.759e-002	4.759e-002	3.0454e-002	0.46925
2198	-4.6262e-002	3.9356e-002	3.7709e-002	0.54508
2199	-4.3891e-002	3.6965e-002	4.273e-002	0.60151
2200	-4.9643e-002	4.4205e-002	3.5188e-002	0.52665
2201	-4.5417e-002	4.9874e-002	3.3609e-002	0.52062
2202	-4.0342e-002	4.9608e-002	3.9557e-002	0.58897
2203	-4.2852e-002	5.0646e-002	3.4078e-002	0.52879
2204	-3.8382e-002	4.7783e-002	3.8505e-002	0.57528
2205	-5.3051e-002	5.3051e-002	1.9438e-002	0.31603
2206	-5.3988e-002	4.966e-002	2.2997e-002	0.36031
2207	-5.459e-002	4.6294e-002	2.875e-002	0.43744
2208	-5.2829e-002	4.7653e-002	3.0355e-002	0.46843
2209	-5.8142e-002	5.1477e-002	2.3288e-002	0.37266
2210	-5.7031e-002	4.8853e-002	2.8384e-002	0.44283
2211	-5.1114e-002	5.6689e-002	2.4075e-002	0.40286
2212	-4.8692e-002	5.306e-002	2.8658e-002	0.46038
2213	-4.8979e-002	5.4773e-002	2.4467e-002	0.40263
2214	-5.5608e-002	5.5608e-002	1.0001e-002	0.16898
2215	-5.6165e-002	5.1837e-002	1.7021e-002	0.27207
2216	-5.8936e-002	5.3753e-002	9.9527e-003	0.16294
2217	-5.9962e-002	5.5092e-002	1.2536e-002	0.20872
2218	-6.0319e-002	5.3772e-002	1.7346e-002	0.28408
2219	-5.5316e-002	6.162e-002	1.1508e-002	0.20913
2220	-5.3499e-002	5.8867e-002	1.8169e-002	0.31471
2221	-5.1156e-002	5.695e-002	1.8492e-002	0.31383
2222	-5.3007e-002	6.1379e-002	1.3675e-002	0.24606
2223	-5.475e-002	5.7781e-002	-3.4694e-018	1.0209e-005
2224	-5.6399e-002	5.6399e-002	3.3711e-003	5.8795e-002
2225	-5.6399e-002	5.6399e-002	-3.3711e-003	-5.8683e-002
2226	-5.9709e-002	5.4483e-002	-3.7508e-003	-6.2458e-002
2227	-5.9723e-002	5.454e-002	3.331e-003	5.5451e-002
2228	-6.0749e-002	5.6186e-002	5.9459e-003	0.10097
2229	-6.2404e-002	5.6285e-002	-4.9278e-003	-8.4078e-002
2230	-6.5244e-002	5.6499e-002	3.7481e-004	6.2536e-003
2231	-5.6287e-002	6.2407e-002	4.8987e-003	9.2609e-002
2232	-5.6498e-002	6.5924e-002	-4.7481e-004	-9.3341e-003
2233	-5.3051e-002	5.3051e-002	-1.9438e-002	-0.31716
2234	-5.5608e-002	5.5608e-002	-1.0001e-002	-0.16991
2235	-5.8922e-002	5.3696e-002	-1.0372e-002	-0.17051
2236	-6.1617e-002	5.531e-002	-1.1536e-002	-0.19355
2237	-5.9512e-002	5.3655e-002	-1.7702e-002	-0.29079
2238	-5.4915e-002	6.0412e-002	-1.3287e-002	-0.23828
2239	-5.3124e-002	5.9876e-002	-1.9237e-002	-0.33599
2240	-5.1514e-002	5.7822e-002	-1.7749e-002	-0.30552
2241	-4.759e-002	4.759e-002	-3.0454e-002	-0.47192
2242	-5.3627e-002	4.7476e-002	-2.7083e-002	-0.4187
2243	-5.7335e-002	5.1322e-002	-2.3629e-002	-0.37877
2244	-5.4221e-002	4.8279e-002	-2.935e-002	-0.45793
2245	-4.7783e-002	5.5087e-002	-3.0149e-002	-0.49074
2246	-5.0621e-002	5.7699e-002	-2.5094e-002	-0.42351
2247	-4.7313e-002	5.1501e-002	-2.733e-002	-0.43807
2248	-4.9336e-002	5.5645e-002	-2.3724e-002	-0.39527
2249	-4.0482e-002	4.0482e-002	-3.9414e-002	-0.57467
2250	-5.0441e-002	4.429e-002	-3.2083e-002	-0.48448
2251	-5.3672e-002	4.0723e-002	-3.645e-002	-0.53388
2252	-5.1035e-002	4.4933e-002	-3.4254e-002	-0.51906
2253	-4.9385e-002	3.9282e-002	-4.061e-002	-0.58785
2254	-3.6965e-002	4.3891e-002	-4.273e-002	-0.61222
2255	-4.4356e-002	5.1901e-002	-3.4997e-002	-0.54662
2256	-3.9459e-002	5.3186e-002	-4.0438e-002	-0.6043
2257	-4.4127e-002	4.8315e-002	-3.233e-002	-0.50188
2258	-3.9389e-002	4.6219e-002	-3.768e-002	-0.56632
2259	-3.4442e-002	3.4442e-002	-4.4789e-002	-0.61948
2260	-4.3738e-002	3.1332e-002	-4.4609e-002	-0.61044
2261	-4.0041e-002	3.2608e-002	-4.6141e-002	-0.63105
2262	-4.5536e-002	3.5121e-002	-4.4258e-002	-0.61931
2263	-3.2608e-002	4.0041e-002	-4.6141e-002	-0.63173
2264	-3.1878e-002	3.6708e-002	-4.4291e-002	-0.61778
2265	-3.554e-002	4.237e-002	-4.1646e-002	-0.60136
2266	-2.9135e-002	2.9135e-002	-4.6287e-002	-0.6256
2267	-3.0165e-002	3.0165e-002	-4.7774e-002	-0.63506
2268	-2.5742e-002	2.5742e-002	-5.0295e-002	-0.64032
2269	-3.2342e-002	2.7213e-002	-4.7508e-002	-0.62961
2270	-3.3581e-002	2.1081e-002	-5.0079e-002	-0.63545
2271	-3.577e-002	2.8213e-002	-4.8952e-002	-0.64431
2272	-2.735e-002	2.0758e-002	-5.2549e-002	-0.64611
2273	-3.6387e-002	2.4232e-002	-5.104e-002	-0.65202
2274	-2.416e-002	3.1606e-002	-5.1074e-002	-0.63868
2275	-2.7607e-002	3.2437e-002	-4.7276e-002	-0.6338
2276	-2.0456e-002	2.0456e-002	-5.0728e-002	-0.63708
2277	-2.1203e-002	2.1203e-002	-5.237e-002	-0.63734
2278	-1.6577e-002	1.6577e-002	-5.4013e-002	-0.62905
2279	-2.0513e-002	1.6073e-002	-5.2282e-002	-0.63446
2280	-2.2815e-002	1.6039e-002	-5.4176e-002	-0.6393
2281	-1.5137e-002	2.243e-002	-5.4435e-002	-0.62099
2282	-1.5212e-002	2.3492e-002	-5.2489e-002	-0.63351
2283	-1.0475e-011	9.5161e-003	-5.65e-002	-0.61197
2284	-1.1433e-002	1.1433e-002	-5.3492e-002	-0.62728
2285	-1.1886e-002	1.1886e-002	-5.5236e-002	-0.62075
2286	-7.1511e-003	7.1511e-003	-5.6046e-002	-0.61568
2287	-2.394e-003	7.1414e-003	-5.6449e-002	-0.61385
2288	-1.0977e-002	5.3122e-003	-5.4341e-002	-0.61996
2289	-1.2955e-002	4.2218e-003	-5.6342e-002	-0.61963
2290	-1.0414e-002	1.7743e-002	-5.5532e-002	-0.61251
2291	-1.1346e-003	1.7785e-002	-5.6489e-002	-0.60137
2292	-5.1026e-003	1.2753e-002	-5.4344e-002	-0.6225
2293	5.61e-002	5.61e-002	-6.7133e-003	-0.10895
2294	5.61e-002	5.61e-002	6.7133e-003	0.10912
2295	5.65e-002	6.2125e-002	0.	0.
2296	5.9798e-002	5.475e-002	-1.6227e-018	-1.6226e-005
2297	6.2274e-002	5.6183e-002	-5.9751e-003	-9.7481e-002
2298	6.2716e-002	5.6428e-002	2.8493e-003	4.7087e-002
2299	5.6221e-002	6.3191e-002	5.6092e-003	9.6394e-002
2300	5.4729e-002	6.0003e-002	-1.0601e-003	-1.7571e-002
2301	5.3921e-002	6.0003e-002	6.5769e-003	0.11055
2302	7.1426e-003	7.1426e-003	-5.4239e-002	-0.6207
2303	7.1511e-003	7.1511e-003	-5.6046e-002	-0.61757
2304	1.1886e-002	1.1886e-002	-5.5236e-002	-0.62093
2305	9.5452e-003	4.1244e-003	-5.4339e-002	-0.61755
2306	1.5634e-002	8.8493e-003	-5.5803e-002	-0.62483
2307	1.0017e-002	1.3701e-003	-5.6483e-002	-0.61717
2308	8.3957e-003	1.7785e-002	-5.5873e-002	-0.60958
2309	4.4135e-003	1.2753e-002	-5.4344e-002	-0.62211
2310	1.6559e-002	1.6559e-002	-5.2151e-002	-0.63268
2311	1.6577e-002	1.6577e-002	-5.4013e-002	-0.62754
2312	2.1203e-002	2.1203e-002	-5.237e-002	-0.63508
2313	2.1509e-002	1.6759e-002	-5.2095e-002	-0.63334
2314	2.0321e-002	1.3601e-002	-5.4839e-002	-0.63281
2315	1.3155e-002	2.2472e-002	-5.4947e-002	-0.61554
2316	1.3862e-002	2.3572e-002	-5.2753e-002	-0.63111
2317	2.5697e-002	2.5697e-002	-4.8317e-002	-0.6317
2318	2.5742e-002	2.5742e-002	-5.0295e-002	-0.63796
2319	3.0165e-002	3.0165e-002	-4.7774e-002	-0.63174
2320	3.3451e-002	2.4298e-002	-4.8957e-002	-0.63201
2321	3.3515e-002	2.5799e-002	-5.0266e-002	-0.64494
2322	2.613e-002	3.2487e-002	-5.0095e-002	-0.63741
2323	3.4334e-002	3.4334e-002	-4.2625e-002	-0.59575
2324	3.4442e-002	3.4442e-002	-4.4789e-002	-0.61527
2325	3.8533e-002	3.8533e-002	-4.1322e-002	-0.58761
2326	3.8987e-002	3.2775e-002	-4.3729e-002	-0.60162
2327	4.0277e-002	3.3517e-002	-4.5485e-002	-0.62271
2328	3.3923e-002	4.1434e-002	-4.5183e-002	-0.62435
2329	3.2751e-002	3.8953e-002	-4.3744e-002	-0.61196
2330	4.759e-002	4.759e-002	-3.0454e-002	-0.4642
2331	4.215e-002	4.215e-002	-3.4925e-002	-0.51442
2332	4.2398e-002	4.2398e-002	-3.7346e-002	-0.54721
2333	4.7085e-002	4.1391e-002	-3.5766e-002	-0.5222
2334	5.1093e-002	4.4112e-002	-3.2353e-002	-0.48083
2335	4.7073e-002	4.1358e-002	-3.8494e-002	-0.55981
2336	5.1793e-002	4.3287e-002	-3.6311e-002	-0.53605
2337	4.1188e-002	4.8163e-002	-3.8675e-002	-0.57535
2338	4.373e-002	5.0956e-002	-3.5776e-002	-0.54616
2339	4.1391e-002	4.7085e-002	-3.5766e-002	-0.53783
2340	4.3626e-002	5.1496e-002	-3.3053e-002	-0.51147
2341	5.3051e-002	5.3051e-002	-1.9438e-002	-0.30901
2342	5.4279e-002	4.7297e-002	-2.7353e-002	-0.41499
2343	5.9327e-002	5.0217e-002	-2.5894e-002	-0.40301
2344	5.4979e-002	4.6858e-002	-3.1568e-002	-0.47902
2345	5.1469e-002	5.7575e-002	-2.3306e-002	-0.38276
2346	4.8361e-002	5.7805e-002	-2.9213e-002	-0.47172
2347	4.7242e-002	5.4142e-002	-3.099e-002	-0.48888
2348	4.6811e-002	5.4681e-002	-2.8054e-002	-0.44786
2349	5.6105e-002	6.1338e-002	-6.6683e-003	-0.1134
2350	6.3561e-002	5.2637e-002	-1.4898e-002	-0.23408
2351	6.1487e-002	5.5085e-002	-1.2564e-002	-0.20304
2352	6.1504e-002	5.2812e-002	-2.0077e-002	-0.31864
2353	5.3766e-002	5.9752e-002	-1.7364e-002	-0.29107
2354	5.3942e-002	5.9216e-002	-7.6818e-003	-0.12832
2355	5.282e-002	5.9361e-002	-1.4322e-002	-0.23975
2356	5.3051e-002	5.3051e-002	1.9438e-002	0.30823
2357	5.9011e-002	5.3963e-002	6.6217e-003	0.10496
