Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1276	5.1787e-002	9.8194e-002	-1.1274e-002	8.4009e-002
1277	5.2745e-002	0.1015	5.1949e-003	6.7406e-002
1278	5.475e-002	0.1015	-1.5388e-017	3.1076e-002
1279	5.475e-002	9.5875e-002	-1.5388e-017	3.1556e-002
1280	5.4269e-002	0.1015	-5.1909e-003	3.9264e-002
1281	5.4269e-002	0.1015	5.1909e-003	3.9449e-002
1282	5.2643e-002	9.8194e-002	-6.1441e-003	6.9417e-002
1283	5.2814e-002	9.8067e-002	4.4354e-003	6.6598e-002
1284	5.2954e-002	9.2033e-002	-2.2133e-003	6.47e-002
1285	5.0718e-002	0.1015	1.5385e-002	0.10054
1286	5.2333e-002	0.1015	1.5375e-002	7.333e-002
1287	5.376e-002	0.1015	1.0361e-002	4.8276e-002
1288	5.2125e-002	9.8067e-002	9.5907e-003	7.849e-002
1289	4.6742e-002	0.1015	2.4984e-002	0.15689
1290	4.8501e-002	0.1015	2.5013e-002	0.13291
1291	5.0825e-002	0.1015	2.0346e-002	9.8067e-002
1292	5.0515e-002	9.4869e-002	2.1114e-002	0.10327
1293	5.0934e-002	9.8067e-002	1.4654e-002	9.7399e-002
1294	4.7397e-002	9.7495e-002	2.3718e-002	0.14823
1295	4.9358e-002	9.3471e-002	1.9308e-002	0.12171
1296	4.097e-002	0.1015	3.3623e-002	0.21472
1297	4.2911e-002	0.1015	3.3755e-002	0.19791
1298	4.6053e-002	0.1015	2.9594e-002	0.16467
1299	4.5573e-002	9.6994e-002	3.0342e-002	0.16984
1300	4.4844e-002	9.7495e-002	2.8249e-002	0.17855
1301	3.3623e-002	0.1015	4.097e-002	0.25156
1302	3.5763e-002	0.1015	4.1282e-002	0.24454
1303	3.9615e-002	0.1015	3.777e-002	0.22411
1304	4.2278e-002	9.6994e-002	3.4358e-002	0.203
1305	4.1859e-002	9.7495e-002	3.2509e-002	0.20732
1306	3.4719e-002	9.7492e-002	4.0045e-002	0.24801
1307	3.8411e-002	9.3663e-002	3.6518e-002	0.23222
1308	2.4984e-002	0.1015	4.6742e-002	0.24854
1309	2.7315e-002	0.1015	4.7322e-002	0.25378
1310	3.1747e-002	0.1015	4.4578e-002	0.25477
1311	3.0626e-002	9.7492e-002	4.3255e-002	0.25524
1312	1.5385e-002	0.1015	5.0718e-002	0.1987
1313	1.7872e-002	0.1015	5.1654e-002	0.21535
1314	2.2733e-002	0.1015	4.9771e-002	0.24053
1315	1.7864e-002	9.833e-002	5.1657e-002	0.21462
1316	2.2328e-002	9.3697e-002	4.9969e-002	0.23897
1317	2.6239e-002	9.7492e-002	4.6049e-002	0.25137
1318	1.6814e-002	9.7539e-002	5.0262e-002	0.2078
1319	2.1875e-002	9.3689e-002	4.8275e-002	0.23688
1320	5.1949e-003	0.1015	5.2745e-002	0.11147
1321	7.7765e-003	0.1015	5.412e-002	0.136
1322	1.2901e-002	0.1015	5.3162e-002	0.17992
1323	1.1806e-002	9.7539e-002	5.1668e-002	0.17017
1324	7.1499e-003	9.4379e-002	5.2516e-002	0.12825
1325	-5.1949e-003	0.1015	5.2745e-002	7.2018e-003
1326	-2.6066e-003	0.1015	5.4629e-002	3.3616e-002
1327	2.6066e-003	0.1015	5.4629e-002	8.6205e-002
1328	-3.145e-003	9.6816e-002	5.2907e-002	2.5727e-002
1329	1.968e-003	9.4379e-002	5.2963e-002	7.6498e-002
1330	-1.5385e-002	0.1015	5.0718e-002	-8.6086e-002
1331	-1.2901e-002	0.1015	5.3162e-002	-6.6057e-002
1332	-7.7765e-003	0.1015	5.412e-002	-1.8592e-002
1333	-8.3156e-003	9.6816e-002	5.2344e-002	-2.6625e-002
1334	-1.3491e-002	9.4379e-002	5.1254e-002	-7.6108e-002
1335	-2.4984e-002	0.1015	4.6742e-002	-0.14221
1336	-2.2733e-002	0.1015	4.9771e-002	-0.13214
1337	-1.7872e-002	0.1015	5.1654e-002	-0.10404
1338	-2.3152e-002	9.6816e-002	4.7676e-002	-0.13752
1339	-1.845e-002	9.4379e-002	4.9685e-002	-0.11319
1340	-3.3623e-002	0.1015	4.097e-002	-0.15812
1341	-3.1747e-002	0.1015	4.4578e-002	-0.15806
1342	-2.7315e-002	0.1015	4.7322e-002	-0.15013
1343	-2.7714e-002	9.6816e-002	4.5177e-002	-0.15457
1344	-3.2078e-002	9.4379e-002	4.219e-002	-0.16322
1345	-4.097e-002	0.1015	3.3623e-002	-0.13437
1346	-3.9615e-002	0.1015	3.777e-002	-0.14139
1347	-3.5763e-002	0.1015	4.1282e-002	-0.15495
1348	-3.769e-002	9.5142e-002	3.9688e-002	-0.15204
1349	-4.0298e-002	9.7088e-002	3.4425e-002	-0.1394
1350	-3.6059e-002	9.4379e-002	3.8842e-002	-0.15812
1351	-4.6742e-002	0.1015	2.4984e-002	-8.5253e-002
1352	-4.6053e-002	0.1015	2.9594e-002	-9.1848e-002
1353	-4.2911e-002	0.1015	3.3755e-002	-0.12062
1354	-4.3478e-002	9.7088e-002	3.031e-002	-0.11753
1355	-5.0718e-002	0.1015	1.5385e-002	-3.3226e-002
1356	-5.0825e-002	0.1015	2.0346e-002	-2.9657e-002
1357	-4.8501e-002	0.1015	2.5013e-002	-6.2892e-002
1358	-5.0862e-002	9.6411e-002	2.0252e-002	-2.9989e-002
1359	-4.6239e-002	9.7088e-002	2.5902e-002	-9.1305e-002
1360	-4.8617e-002	9.1377e-002	2.1104e-002	-6.4875e-002
1361	-5.2745e-002	9.5437e-002	5.1949e-003	-2.1581e-003
1362	-5.376e-002	0.1015	1.0361e-002	2.2259e-002
1363	-5.2333e-002	0.1015	1.5375e-002	-4.6162e-003
1364	-5.2745e-002	9.8469e-002	5.1949e-003	-1.6652e-003
1365	-5.237e-002	9.6411e-002	1.5281e-002	-4.873e-003
1366	-5.3853e-002	9.3212e-002	9.8355e-003	2.1641e-002
1367	-5.0452e-002	9.1377e-002	1.6237e-002	-3.8936e-002
1368	-5.2625e-002	5.2625e-002	-6.2975e-003	-1.711e-004
1369	-5.2625e-002	5.2625e-002	6.2975e-003	3.9779e-004
1370	-5.475e-002	5.475e-002	-3.4694e-018	3.2771e-002
1371	-5.3e-002	5.6031e-002	0.	0.
1372	-5.455e-002	5.455e-002	3.3567e-003	3.0428e-002
1373	-5.455e-002	5.455e-002	-3.3567e-003	3.0263e-002
1374	-5.7959e-002	5.2866e-002	-3.7603e-003	8.8126e-002
1375	-5.7973e-002	5.2895e-002	3.3377e-003	8.851e-002
1376	-5.3e-002	8.3312e-002	0.	0.
1377	-5.3e-002	9.2406e-002	0.	0.
1378	-5.4748e-002	9.0372e-002	-2.9906e-004	3.9002e-002
1379	-5.4343e-002	8.6646e-002	-4.7802e-003	2.9071e-002
1380	-5.4362e-002	8.7149e-002	4.6656e-003	3.0036e-002
1381	-5.1333e-002	8.8936e-002	-1.3187e-002	-2.5763e-002
1382	-5.25e-002	8.1204e-002	-7.2654e-003	-7.7801e-003
1383	-5.18e-002	8.5315e-002	1.1213e-002	-1.8159e-002
1384	-5.3e-002	7.1188e-002	0.	0.
1385	-5.4325e-002	7.2782e-002	4.8802e-003	2.8086e-002
1386	-5.4748e-002	8.431e-002	-2.9906e-004	3.7994e-002
1387	-5.4746e-002	7.6299e-002	-4.7479e-004	3.6949e-002
1388	-5.4343e-002	8.0584e-002	-4.7802e-003	2.8984e-002
1389	-5.4362e-002	8.1087e-002	4.6656e-003	2.9133e-002
1390	-5.25e-002	7.5142e-002	-7.2654e-003	-7.3273e-003
1391	-5.18e-002	7.9252e-002	1.1213e-002	-1.892e-002
1392	-5.252e-002	7.2541e-002	7.1179e-003	-6.9449e-003
1393	-5.263e-002	5.8324e-002	-6.2552e-003	-1.8807e-003
1394	-5.475e-002	6.0812e-002	-3.4694e-018	3.378e-002
1395	-5.3e-002	6.2094e-002	0.	0.
1396	-5.455e-002	6.0612e-002	3.3567e-003	3.0803e-002
1397	-5.455e-002	6.0612e-002	-3.3567e-003	3.0702e-002
1398	-5.4325e-002	6.672e-002	4.8802e-003	2.7502e-002
1399	-5.3952e-002	6.5512e-002	-6.6651e-003	2.0534e-002
1400	-5.4746e-002	7.0236e-002	-4.7479e-004	3.5918e-002
1401	-5.25e-002	6.9079e-002	-7.2654e-003	-6.7449e-003
1402	-5.252e-002	6.6479e-002	7.1179e-003	-5.8237e-003
1403	-5.1761e-002	6.2922e-002	-1.1394e-002	-1.6465e-002
1404	0.	0.	-5.475e-002	2.1821e-002
1405	-2.2419e-003	2.2419e-003	-5.2953e-002	2.3182e-002
1406	2.3917e-003	2.3917e-003	-5.2946e-002	2.2699e-002
1407	2.3833e-003	2.3833e-003	-5.4649e-002	2.2636e-002
1408	4.7872e-003	-6.3372e-004	-5.2996e-002	1.1711e-002
1409	-2.0211e-003	-3.6123e-003	-5.2877e-002	2.7131e-002
1410	3.2014e-003	-6.134e-003	-5.2644e-002	3.7046e-003
1411	-9.2214e-003	9.2214e-003	-5.3968e-002	-1.6551e-002
1412	-6.7081e-003	6.7081e-003	-5.2574e-002	5.517e-003
1413	-1.115e-002	1.115e-002	-5.1814e-002	-3.5969e-002
1414	-6.8466e-003	6.8466e-003	-5.4271e-002	4.6672e-003
1415	-2.08e-003	6.8466e-003	-5.4271e-002	2.0054e-002
1416	-1.0682e-002	5.0312e-003	-5.2761e-002	5.6566e-003
1417	-4.8225e-003	1.2458e-002	-5.278e-002	-3.6868e-003
1418	-1.8306e-002	1.8306e-002	-5.1599e-002	-0.11239
1419	-1.555e-002	1.555e-002	-5.0667e-002	-8.3448e-002
1420	-1.989e-002	1.989e-002	-4.9126e-002	-0.12703
1421	-1.5976e-002	1.5976e-002	-5.2314e-002	-8.839e-002
1422	-1.9928e-002	1.5503e-002	-5.0682e-002	-8.8578e-002
1423	-1.4515e-002	2.1845e-002	-5.2653e-002	-0.11842
1424	-1.4654e-002	2.2907e-002	-5.0934e-002	-0.12454
1425	-2.7093e-002	2.7093e-002	-4.7577e-002	-0.16911
1426	-2.4147e-002	2.4147e-002	-4.718e-002	-0.15714
1427	-2.8297e-002	2.8297e-002	-4.4814e-002	-0.17044
1428	-2.4851e-002	2.4851e-002	-4.8724e-002	-0.16161
1429	-3.1476e-002	2.6347e-002	-4.5987e-002	-0.14045
1430	-3.2715e-002	2.0369e-002	-4.893e-002	-8.6535e-002
1431	-2.6484e-002	1.9685e-002	-5.0503e-002	-0.11336
1432	-2.3225e-002	3.074e-002	-4.9406e-002	-0.1954
1433	-2.6743e-002	3.1571e-002	-4.5758e-002	-0.19378
1434	-1.9092e-002	2.7161e-002	-4.9442e-002	-0.17009
1435	-3.8038e-002	3.8038e-002	-3.6907e-002	-0.14383
1436	-3.5371e-002	3.5371e-002	-4.1791e-002	-0.15883
1437	-3.2308e-002	3.2308e-002	-4.2014e-002	-0.16895
1438	-3.3277e-002	3.3277e-002	-4.3401e-002	-0.16708
1439	-3.5482e-002	3.0476e-002	-4.3361e-002	-0.13482
1440	-4.2608e-002	3.0333e-002	-4.3462e-002	-6.2404e-002
1441	-3.8911e-002	3.1354e-002	-4.463e-002	-0.10685
1442	-3.0849e-002	3.5578e-002	-4.3097e-002	-0.19263
1443	-3.441e-002	4.1239e-002	-4.0311e-002	-0.18689
1444	-4.4704e-002	4.4704e-002	-2.8471e-002	-8.7566e-002
1445	-4.2831e-002	4.2831e-002	-3.4104e-002	-0.10441
1446	-3.8982e-002	3.8982e-002	-3.807e-002	-0.13774
1447	-4.9072e-002	4.2969e-002	-3.1027e-002	-2.1918e-002
1448	-5.2303e-002	3.9424e-002	-3.5422e-002	3.222e-002
1449	-4.6219e-002	3.4439e-002	-4.0286e-002	-3.5919e-002
1450	-4.8016e-002	3.7584e-002	-3.9179e-002	-2.2908e-002
1451	-4.2795e-002	4.6946e-002	-3.1267e-002	-0.118
1452	-3.8188e-002	4.485e-002	-3.6751e-002	-0.16373
1453	-4.9764e-002	4.9764e-002	-1.8234e-002	-3.2213e-002
1454	-4.9005e-002	4.9005e-002	-2.4414e-002	-3.8542e-002
1455	-4.582e-002	4.582e-002	-2.9414e-002	-7.4924e-002
1456	-5.206e-002	4.5987e-002	-2.6347e-002	1.3903e-002
1457	-4.5839e-002	4.9935e-002	-2.6604e-002	-8.5997e-002
1458	-4.7775e-002	5.4079e-002	-2.2947e-002	-6.6906e-002
1459	-5.3225e-002	5.3225e-002	-1.2833e-002	1.4598e-002
1460	-5.1048e-002	5.1048e-002	-1.8809e-002	-1.375e-002
1461	-5.263e-002	5.5293e-002	-6.2552e-003	2.2434e-005
1462	-5.3812e-002	5.3812e-002	-9.5682e-003	2.195e-002
1463	-5.7221e-002	5.2053e-002	-9.9734e-003	7.9e-002
1464	-5.4103e-002	4.8661e-002	-2.1004e-002	3.8723e-002
1465	-5.7811e-002	5.1774e-002	-1.7232e-002	9.1984e-002
1466	-5.3214e-002	5.8711e-002	-1.2877e-002	1.107e-002
1467	-5.0054e-002	5.6121e-002	-1.7423e-002	-3.6419e-002
1468	0.	0.	5.475e-002	2.2646e-002
1469	2.3917e-003	2.3917e-003	5.2946e-002	2.2312e-002
1470	-2.2419e-003	2.2419e-003	5.2953e-002	2.4396e-002
1471	2.3833e-003	2.3833e-003	5.4649e-002	2.2311e-002
1472	3.25e-003	0.	5.3e-002	1.6281e-002
1473	-3.25e-003	0.	5.3e-002	2.8071e-002
1474	-1.625e-003	-5.6882e-003	5.2694e-002	2.6806e-002
1475	3.1844e-003	-6.8419e-003	5.2557e-002	2.0123e-003
1476	-1.5209e-003	-3.4214e-003	5.4542e-002	2.5935e-002
1477	2.1176e-003	-6.6879e-003	5.3947e-002	7.6796e-003
1478	9.5173e-003	9.5173e-003	5.3916e-002	6.1135e-002
1479	1.1259e-002	4.7787e-003	5.2784e-002	3.0801e-002
1480	7.1545e-003	7.1545e-003	5.2515e-002	4.2566e-002
1481	1.1888e-002	1.1888e-002	5.165e-002	8.4142e-002
1482	1.1875e-002	1.1875e-002	5.3409e-002	8.3881e-002
1483	1.5566e-002	8.9467e-003	5.4007e-002	6.3261e-002
1484	6.654e-003	1.4535e-002	5.2581e-002	7.279e-002
1485	1.8883e-002	1.8883e-002	5.1387e-002	0.15977
1486	1.657e-002	1.657e-002	5.0343e-002	0.13498
1487	2.1178e-002	2.1178e-002	4.8585e-002	0.1795
1488	2.1175e-002	2.1175e-002	5.0459e-002	0.18034
1489	2.4036e-002	1.5852e-002	5.0574e-002	0.12501
1490	1.6356e-002	2.4254e-002	5.2152e-002	0.18834
1491	1.5178e-002	2.4518e-002	5.078e-002	0.18202
1492	2.7918e-002	2.7918e-002	4.7087e-002	0.21552
1493	2.5684e-002	2.5684e-002	4.6361e-002	0.20711
1494	3.0055e-002	3.0055e-002	4.3654e-002	0.21811
1495	3.0095e-002	3.0095e-002	4.5712e-002	0.2191
1496	3.297e-002	2.7868e-002	4.5082e-002	0.18414
1497	2.8537e-002	2.0572e-002	4.8845e-002	0.15278
1498	2.5445e-002	3.2477e-002	4.8338e-002	0.24987
1499	2.4668e-002	3.4382e-002	4.691e-002	0.25862
1500	3.6381e-002	3.6381e-002	4.0891e-002	0.20404
1501	3.4253e-002	3.4253e-002	4.0445e-002	0.21227
1502	3.8235e-002	3.8235e-002	3.6703e-002	0.19326
1503	3.8371e-002	3.8371e-002	3.9035e-002	0.19224
1504	4.3209e-002	3.7542e-002	3.7411e-002	0.13342
1505	3.7162e-002	3.222e-002	4.2082e-002	0.17482
1506	4.1313e-002	3.3744e-002	4.287e-002	0.13879
1507	3.7116e-002	4.4066e-002	3.7834e-002	0.22774
1508	3.2776e-002	3.8866e-002	4.165e-002	0.24539
1509	4.6735e-002	4.6735e-002	2.4996e-002	0.12206
1510	4.7096e-002	4.7096e-002	2.7649e-002	0.11631
1511	4.391e-002	4.391e-002	3.2649e-002	0.14887
1512	4.1925e-002	4.1925e-002	3.2423e-002	0.16705
1513	4.689e-002	4.1311e-002	3.3202e-002	0.10046
1514	5.5394e-002	4.659e-002	2.5266e-002	-5.4216e-003
1515	4.0932e-002	4.7747e-002	3.3668e-002	0.19675
1516	4.4803e-002	5.3587e-002	2.8314e-002	0.16305
1517	5.1325e-002	5.1325e-002	1.3219e-002	7.2799e-002
1518	5.2134e-002	5.2134e-002	1.6296e-002	5.8881e-002
1519	4.9957e-002	4.9957e-002	2.2272e-002	8.4607e-002
1520	5.8255e-002	4.9185e-002	1.9745e-002	-4.2216e-002
1521	5.0765e-002	5.753e-002	2.0498e-002	8.5859e-002
1522	5.0437e-002	5.6423e-002	1.6282e-002	9.0857e-002
1523	4.776e-002	5.6448e-002	2.2978e-002	0.12914
1524	5.3e-002	5.3e-002	6.9389e-018	5.3629e-002
1525	5.4537e-002	5.4537e-002	3.3565e-003	2.9238e-002
1526	5.375e-002	5.375e-002	9.9782e-003	3.87e-002
1527	5.7835e-002	5.2893e-002	3.3633e-003	-2.488e-002
1528	5.9871e-002	5.1241e-002	1.3543e-002	-6.2451e-002
1529	5.295e-002	5.804e-002	2.3044e-003	5.622e-002
1530	5.2057e-002	5.8039e-002	9.9524e-003	6.8892e-002
1531	5.1325e-002	5.1325e-002	-1.3219e-002	7.3069e-002
1532	5.4537e-002	5.4537e-002	-3.3565e-003	2.9121e-002
1533	5.375e-002	5.375e-002	-9.9782e-003	3.8852e-002
1534	5.7835e-002	5.2893e-002	-3.3633e-003	-2.4519e-002
1535	6.2385e-002	5.1696e-002	-1.1686e-002	-0.1019
1536	6.0311e-002	5.3905e-002	-9.2981e-003	-6.4737e-002
1537	5.2815e-002	5.804e-002	-4.4207e-003	5.8182e-002
1538	5.1825e-002	5.8185e-002	-1.1096e-002	7.2531e-002
1539	4.6735e-002	4.6735e-002	-2.4996e-002	0.12484
1540	4.9957e-002	4.9957e-002	-2.2272e-002	8.6538e-002
1541	5.2134e-002	5.2134e-002	-1.6296e-002	5.9116e-002
1542	6.0769e-002	4.9865e-002	-1.7958e-002	-8.144e-002
1543	5.3664e-002	4.6958e-002	-2.4575e-002	2.2634e-002
1544	5.8712e-002	4.9597e-002	-2.2969e-002	-5.0799e-002
1545	5.0819e-002	5.696e-002	-2.0367e-002	8.4838e-002
1546	5.0066e-002	5.6569e-002	-1.7389e-002	9.7064e-002
1547	4.6557e-002	5.4066e-002	-2.5327e-002	0.14354
1548	4.391e-002	4.391e-002	-3.2649e-002	0.15152
1549	4.7096e-002	4.7096e-002	-2.7649e-002	0.11913
1550	4.1925e-002	4.1925e-002	-3.2423e-002	0.17021
1551	4.6796e-002	4.1219e-002	-3.3317e-002	0.10478
1552	5.0803e-002	4.3823e-002	-2.9809e-002	5.6585e-002
1553	4.1219e-002	4.6796e-002	-3.3317e-002	0.19478
1554	4.3338e-002	5.1206e-002	-3.051e-002	0.1799
1555	3.6381e-002	3.6381e-002	-4.0891e-002	0.20792
1556	3.8235e-002	3.8235e-002	-3.6703e-002	0.19705
1557	3.4253e-002	3.4253e-002	-4.0445e-002	0.21632
1558	3.8371e-002	3.8371e-002	-3.9035e-002	0.19596
1559	4.3115e-002	3.7438e-002	-3.7515e-002	0.13847
1560	3.8865e-002	3.2776e-002	-4.165e-002	0.16565
1561	3.7438e-002	4.3115e-002	-3.7515e-002	0.22471
1562	3.2754e-002	3.8832e-002	-4.1667e-002	0.24855
1563	2.7918e-002	2.7918e-002	-4.7087e-002	0.2212
1564	3.0055e-002	3.0055e-002	-4.3654e-002	0.22281
1565	2.5684e-002	2.5684e-002	-4.6361e-002	0.21365
1566	3.0095e-002	3.0095e-002	-4.5712e-002	0.22368
1567	3.341e-002	2.4329e-002	-4.7086e-002	0.16096
1568	3.3474e-002	2.5734e-002	-4.8208e-002	0.17174
1569	2.6071e-002	3.2446e-002	-4.805e-002	0.25321
1570	2.8441e-002	3.4641e-002	-4.4723e-002	0.25526
1571	2.3933e-002	3.3178e-002	-4.7289e-002	0.25781
1572	1.8883e-002	1.8883e-002	-5.1387e-002	0.16497
1573	2.1178e-002	2.1178e-002	-4.8585e-002	0.1855
1574	1.657e-002	1.657e-002	-5.0343e-002	0.13986
1575	2.1175e-002	2.1175e-002	-5.0459e-002	0.18641
1576	2.1502e-002	1.6766e-002	-5.0278e-002	0.14515
1577	1.3922e-002	2.3564e-002	-5.1139e-002	0.17515
1578	9.5173e-003	9.5173e-003	-5.3916e-002	6.2645e-002
1579	1.1888e-002	1.1888e-002	-5.165e-002	8.594e-002
1580	7.1545e-003	7.1545e-003	-5.2515e-002	4.394e-002
1581	1.1875e-002	1.1875e-002	-5.3409e-002	8.57e-002
1582	9.5465e-003	4.1472e-003	-5.2837e-002	2.9113e-002
1583	1.6538e-002	7.1366e-003	-5.2517e-002	4.8877e-002
1584	1.5635e-002	8.8499e-003	-5.4021e-002	6.5236e-002
1585	4.4355e-003	1.2754e-002	-5.2814e-002	5.5456e-002
1586	-4.9764e-002	4.9764e-002	1.8234e-002	-3.1114e-002
1587	-5.1048e-002	5.1048e-002	1.8809e-002	-1.2836e-002
1588	-5.3225e-002	5.3225e-002	1.2833e-002	1.5416e-002
1589	-5.263e-002	5.5293e-002	6.2552e-003	3.8634e-004
1590	-5.3812e-002	5.3812e-002	9.5682e-003	2.2523e-002
1591	-5.4464e-002	5.031e-002	1.6669e-002	4.0652e-002
1592	-5.7235e-002	5.2131e-002	9.5571e-003	7.9457e-002
1593	-4.9777e-002	5.5249e-002	1.8199e-002	-3.8482e-002
1594	-5.1313e-002	5.9678e-002	1.3267e-002	-2.0707e-002
1595	-4.4642e-002	4.4642e-002	2.8567e-002	-8.5826e-002
1596	-4.582e-002	4.582e-002	2.9414e-002	-7.2817e-002
1597	-4.9005e-002	4.9005e-002	2.4414e-002	-3.6914e-002
1598	-5.2422e-002	4.8114e-002	2.2226e-002	1.5349e-002
1599	-5.3024e-002	4.4937e-002	2.8101e-002	3.2623e-002
1600	-5.1262e-002	4.5824e-002	2.9408e-002	4.7343e-003
1601	-4.7008e-002	5.1493e-002	2.7808e-002	-7.0031e-002
1602	-4.7412e-002	5.3206e-002	2.3687e-002	-6.9069e-002
1603	-4.4715e-002	5.2265e-002	2.8453e-002	-0.10295
1604	-3.7974e-002	3.7974e-002	3.6972e-002	-0.14012
1605	-3.8982e-002	3.8982e-002	3.807e-002	-0.13348
1606	-4.2831e-002	4.2831e-002	3.4104e-002	-0.10189
1607	-5.0036e-002	4.1741e-002	3.2661e-002	-3.5084e-003
1608	-4.4893e-002	3.8158e-002	3.6783e-002	-6.1667e-002
1609	-4.8274e-002	4.2836e-002	3.4098e-002	-3.034e-002
1610	-4.1483e-002	4.9277e-002	3.2987e-002	-0.13641
1611	-3.7273e-002	4.6414e-002	3.7679e-002	-0.17246
1612	-3.5371e-002	3.5371e-002	4.1791e-002	-0.15436
1613	-3.2308e-002	3.2308e-002	4.2014e-002	-0.16364
1614	-3.3277e-002	3.3277e-002	4.3401e-002	-0.16226
1615	-3.6567e-002	3.0668e-002	4.3226e-002	-0.12143
1616	-4.1282e-002	3.4377e-002	4.0339e-002	-9.0287e-002
1617	-3.08e-002	3.6705e-002	4.3132e-002	-0.19194
1618	-3.3409e-002	4.2804e-002	4.1144e-002	-0.19463
1619	-2.7093e-002	2.7093e-002	4.7577e-002	-0.1616
1620	-2.8297e-002	2.8297e-002	4.4814e-002	-0.16334
1621	-2.4147e-002	2.4147e-002	4.718e-002	-0.14749
1622	-2.4851e-002	2.4851e-002	4.8724e-002	-0.15255
1623	-3.256e-002	2.655e-002	4.587e-002	-0.12862
1624	-2.719e-002	1.963e-002	4.9231e-002	-0.10134
1625	-2.2624e-002	2.9833e-002	4.7929e-002	-0.17985
1626	-1.8306e-002	1.8306e-002	5.1599e-002	-0.10101
1627	-1.989e-002	1.989e-002	4.9126e-002	-0.11526
1628	-1.555e-002	1.555e-002	5.0667e-002	-7.3671e-002
1629	-1.5976e-002	1.5976e-002	5.2314e-002	-7.817e-002
1630	-2.2937e-002	1.5208e-002	5.0771e-002	-7.0013e-002
1631	-2.0028e-002	1.5499e-002	5.2434e-002	-7.6527e-002
1632	-1.3436e-002	2.2238e-002	5.1269e-002	-0.10399
1633	-9.2214e-003	9.2214e-003	5.3968e-002	-8.5274e-003
1634	-1.0963e-002	4.4793e-003	5.281e-002	1.8001e-002
1635	-1.115e-002	1.115e-002	5.1814e-002	-2.7791e-002
1636	-6.7081e-003	6.7081e-003	5.2574e-002	9.7537e-003
1637	-6.8466e-003	6.8466e-003	5.4271e-002	9.1173e-003
1638	-7.7133e-003	4.4793e-003	5.281e-002	1.85e-002
1639	-2.5973e-003	1.4239e-002	5.2936e-002	4.6988e-003
1640	0.104	-5.6259e-002	-5.2132e-003	-1.0815
1641	0.104	-5.6259e-002	5.2132e-003	-1.0812
1642	0.104	-5.475e-002	-1.6636e-017	-1.0798
1643	0.10053	-5.65e-002	0.	-1.0455
1644	0.104	-5.4343e-002	-1.5462e-002	-1.0799
1645	0.104	-5.376e-002	-1.0361e-002	-1.0784
1646	0.104	-5.4269e-002	-5.1909e-003	-1.0792
1647	0.10053	-5.6259e-002	-5.2132e-003	-1.046
1648	9.9316e-002	-5.3281e-002	-1.236e-002	-1.0294
1649	9.6879e-002	-5.4196e-002	-7.1576e-003	-1.006
1650	9.9011e-002	-5.4498e-002	-1.4907e-002	-1.0287
1651	0.104	-5.0577e-002	-2.5184e-002	-1.0706
1652	0.104	-5.0825e-002	-2.0346e-002	-1.0711
1653	0.104	-5.2333e-002	-1.5375e-002	-1.0754
1654	9.9316e-002	-5.1854e-002	-1.7374e-002	-1.0263
1655	9.9011e-002	-5.289e-002	-1.9872e-002	-1.026
1656	0.104	-4.5088e-002	-3.4049e-002	-1.0449
1657	0.104	-4.6053e-002	-2.9594e-002	-1.0503
1658	0.104	-4.8501e-002	-2.5013e-002	-1.0623
1659	9.9316e-002	-4.4845e-002	-3.1258e-002	-0.99739
1660	9.6879e-002	-4.7681e-002	-2.6802e-002	-0.9872
1661	9.9011e-002	-5.0831e-002	-2.4667e-002	-1.0208
1662	9.852e-002	-4.6612e-002	-3.193e-002	-0.99894
1663	0.104	-3.8064e-002	-4.1754e-002	-0.99548
1664	0.104	-3.9615e-002	-3.777e-002	-1.0078
1665	0.104	-4.2911e-002	-3.3755e-002	-1.0314
1666	9.9316e-002	-4.1703e-002	-3.5418e-002	-0.97828
1667	9.6879e-002	-3.8173e-002	-3.9109e-002	-0.93093
1668	9.852e-002	-4.3467e-002	-3.6095e-002	-0.98192
1669	9.6561e-002	-3.9024e-002	-4.0858e-002	-0.93418
1670	0.104	-2.9743e-002	-4.8037e-002	-0.92436
1671	0.104	-3.1747e-002	-4.4578e-002	-0.94232
1672	0.104	-3.5763e-002	-4.1282e-002	-0.97685
1673	0.10059	-3.0985e-002	-4.5068e-002	-0.90652
1674	9.6879e-002	-3.432e-002	-4.2621e-002	-0.90162
1675	0.10003	-3.1013e-002	-4.7227e-002	-0.90198
1676	9.6561e-002	-3.5087e-002	-4.4285e-002	-0.90484
1677	0.104	-2.041e-002	-5.2685e-002	-0.84483
1678	0.104	-2.2733e-002	-4.9771e-002	-0.86364
1679	0.104	-2.7315e-002	-4.7322e-002	-0.90307
1680	0.10059	-2.6553e-002	-4.7813e-002	-0.86846
1681	0.10003	-2.6523e-002	-4.9887e-002	-0.86362
1682	9.6891e-002	-2.2259e-002	-5.1931e-002	-0.80333
1683	0.104	-1.0382e-002	-5.5538e-002	-0.77634
1684	0.104	-1.2901e-002	-5.3162e-002	-0.79131
1685	0.104	-1.7872e-002	-5.1654e-002	-0.82534
1686	9.9322e-002	-1.2403e-002	-5.5122e-002	-0.75124
1687	9.6891e-002	-1.7372e-002	-5.3763e-002	-0.76561
1688	0.104	2.1631e-017	-5.65e-002	-0.73694
1689	0.104	-2.6066e-003	-5.4629e-002	-0.74294
