Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
1838	-0.10053	-5.65e-002	0.	1.4492
1839	8.32e-002	-5.65e-002	0.	-1.1987
1840	9.36e-002	-5.65e-002	0.	-1.3453
1841	9.2382e-002	-5.4563e-002	3.1394e-003	-1.3242
1842	8.9946e-002	-5.4677e-002	-1.9667e-003	-1.2919
1843	8.6807e-002	-5.4553e-002	3.2268e-003	-1.2458
1844	8.3668e-002	-5.4677e-002	-1.9667e-003	-1.2043
1845	9.2078e-002	-5.5641e-002	-9.8152e-003	-1.2865
1846	8.4658e-002	-5.6273e-002	-5.0622e-003	-1.2102
1847	8.8685e-002	-5.6181e-002	5.9961e-003	-1.2621
1848	6.9333e-002	-5.65e-002	0.	-1.0024
1849	7.9873e-002	-5.4553e-002	3.2268e-003	-1.1485
1850	7.6735e-002	-5.4677e-002	-1.9667e-003	-1.1069
1851	7.6735e-002	-5.3418e-002	8.2962e-003	-1.0855
1852	7.2908e-002	-5.4596e-002	2.8495e-003	-1.0506
1853	6.9673e-002	-5.4669e-002	-2.0668e-003	-1.0063
1854	7.7725e-002	-5.6273e-002	-5.0622e-003	-1.1137
1855	8.1752e-002	-5.6181e-002	5.9961e-003	-1.1656
1856	7.079e-002	-5.6356e-002	4.0313e-003	-1.0178
1857	7.2388e-002	-5.6048e-002	-7.1309e-003	-1.0312
1858	5.5467e-002	-5.65e-002	0.	-0.80552
1859	6.5975e-002	-5.4596e-002	2.8495e-003	-0.95285
1860	6.274e-002	-5.4669e-002	-2.0668e-003	-0.90881
1861	5.7467e-002	-5.4714e-002	1.3775e-003	-0.83409
1862	5.7507e-002	-5.6372e-002	-3.8059e-003	-0.83159
1863	6.3856e-002	-5.6356e-002	4.0313e-003	-0.92056
1864	6.5455e-002	-5.6048e-002	-7.1309e-003	-0.93471
1865	5.91e-002	-5.616e-002	6.1898e-003	-0.84826
1866	4.16e-002	-5.65e-002	0.	-0.605
1867	5.0534e-002	-5.4714e-002	1.3775e-003	-0.73434
1868	4.4253e-002	-5.4589e-002	2.9196e-003	-0.64214
1869	4.7417e-002	-5.4472e-002	-3.8284e-003	-0.68679
1870	5.0574e-002	-5.6372e-002	-3.8059e-003	-0.73231
1871	4.4442e-002	-5.6353e-002	4.0767e-003	-0.64319
1872	4.6058e-002	-5.6097e-002	-6.736e-003	-0.66182
1873	5.2167e-002	-5.616e-002	6.1898e-003	-0.75001
1874	2.7733e-002	-5.65e-002	0.	-0.40393
1875	3.732e-002	-5.4589e-002	2.9196e-003	-0.54177
1876	4.0484e-002	-5.4472e-002	-3.8284e-003	-0.58707
1877	3.4851e-002	-5.4141e-002	-5.65e-003	-0.50421
1878	2.9463e-002	-5.4743e-002	-5.9424e-004	-0.42942
1879	3.12e-002	-5.6285e-002	-4.9252e-003	-0.45222
1880	3.7509e-002	-5.6353e-002	4.0767e-003	-0.54312
1881	3.9125e-002	-5.6097e-002	-6.736e-003	-0.56307
1882	3.1805e-002	-5.6293e-002	4.8375e-003	-0.45986
1883	1.3867e-002	-5.65e-002	0.	-0.20188
1884	1.5771e-002	-5.4298e-002	-4.8712e-003	-0.22859
1885	2.2529e-002	-5.4743e-002	-5.9424e-004	-0.32804
1886	1.8086e-002	-5.4347e-002	4.6061e-003	-0.26212
1887	2.4267e-002	-5.6285e-002	-4.9252e-003	-0.35162
1888	1.6834e-002	-5.636e-002	3.9706e-003	-0.2441
1889	1.8522e-002	-5.6114e-002	-6.5904e-003	-0.26727
1890	2.4871e-002	-5.6293e-002	4.8375e-003	-0.36005
1891	0.	-5.65e-002	0.	5.0987e-004
1892	8.8377e-003	-5.4298e-002	-4.8712e-003	-0.12799
1893	4.4614e-003	-5.4648e-002	2.328e-003	-6.4743e-002
1894	1.1153e-002	-5.4347e-002	4.6061e-003	-0.16143
1895	3.4667e-003	-5.6285e-002	-4.9252e-003	-4.9884e-002
1896	9.9011e-003	-5.636e-002	3.9706e-003	-0.14344
1897	1.1589e-002	-5.6114e-002	-6.5904e-003	-0.16705
1898	4.0713e-003	-5.6293e-002	4.8375e-003	-5.8606e-002
1899	-1.3867e-002	-5.65e-002	0.	0.2029
1900	-1.271e-002	-5.4697e-002	-1.6746e-003	0.18599
1901	-4.9052e-003	-5.4344e-002	-4.6236e-003	7.2401e-002
1902	-1.0137e-002	-5.4292e-002	4.9041e-003	0.14726
1903	-2.472e-003	-5.4648e-002	2.328e-003	3.6624e-002
1904	-3.4667e-003	-5.6285e-002	-4.9252e-003	5.1333e-002
1905	-1.0899e-002	-5.636e-002	3.9706e-003	0.1587
1906	-9.1076e-003	-5.6103e-002	-6.69e-003	0.13262
1907	-2.862e-003	-5.6293e-002	4.8375e-003	4.207e-002
1908	-2.7733e-002	-5.65e-002	0.	0.40554
1909	-2.6265e-002	-5.4384e-002	-4.3875e-003	0.38223
1910	-1.9643e-002	-5.4697e-002	-1.6746e-003	0.28726
1911	-2.2706e-002	-5.4444e-002	4.0183e-003	0.33121
1912	-2.4267e-002	-5.6285e-002	-4.9252e-003	0.3527
1913	-1.7832e-002	-5.636e-002	3.9706e-003	0.26011
1914	-1.6041e-002	-5.6103e-002	-6.69e-003	0.23256
1915	-2.3662e-002	-5.6293e-002	4.8375e-003	0.34437
1916	-4.16e-002	-5.65e-002	0.	0.60624
1917	-3.5664e-002	-5.4092e-002	5.869e-003	0.51662
1918	-3.3198e-002	-5.4384e-002	-4.3875e-003	0.48217
1919	-3.8325e-002	-5.4676e-002	-1.9832e-003	0.55831
1920	-2.964e-002	-5.4444e-002	4.0183e-003	0.43205
1921	-3.12e-002	-5.6285e-002	-4.9252e-003	0.45262
1922	-3.8632e-002	-5.636e-002	3.9706e-003	0.56123
1923	-3.6896e-002	-5.6119e-002	-6.55e-003	0.53248
1924	-3.0595e-002	-5.6293e-002	4.8375e-003	0.44494
1925	-5.5467e-002	-5.65e-002	0.	0.80664
1926	-5.403e-002	-5.4748e-002	-3.2168e-004	0.78633
1927	-4.9892e-002	-5.4466e-002	-3.871e-003	0.72431
1928	-4.8952e-002	-5.4594e-002	2.8691e-003	0.71166
1929	-4.5258e-002	-5.4676e-002	-1.9832e-003	0.6592
1930	-5.2e-002	-5.6285e-002	-4.9252e-003	0.75249
1931	-4.5566e-002	-5.636e-002	3.9706e-003	0.66088
1932	-4.383e-002	-5.6119e-002	-6.55e-003	0.63222
1933	-5.1395e-002	-5.6293e-002	4.8375e-003	0.74325
1934	-6.9333e-002	-5.65e-002	0.	1.005
1935	-6.9187e-002	-5.4714e-002	1.3723e-003	1.0027
1936	-6.4755e-002	-5.4234e-002	5.2061e-003	0.93234
1937	-6.5374e-002	-5.4422e-002	-4.1587e-003	0.94469
1938	-6.0963e-002	-5.4748e-002	-3.2168e-004	0.88571
1939	-5.8933e-002	-5.6285e-002	-4.9252e-003	0.8512
1940	-6.6435e-002	-5.6334e-002	4.3322e-003	0.95818
1941	-6.4281e-002	-5.6035e-002	-7.2313e-003	0.92002
1942	-5.8329e-002	-5.6293e-002	4.8375e-003	0.84191
1943	-8.32e-002	-5.65e-002	0.	1.2011
1944	-8.3012e-002	-5.4677e-002	1.9667e-003	1.1975
1945	-7.9873e-002	-5.4553e-002	-3.2268e-003	1.1508
1946	-7.612e-002	-5.4714e-002	1.3723e-003	1.1013
1947	-7.2308e-002	-5.4422e-002	-4.1587e-003	1.0422
1948	-7.9111e-002	-5.6079e-002	-6.8852e-003	1.1273
1949	-7.3369e-002	-5.6334e-002	4.3322e-003	1.0566
1950	-7.1214e-002	-5.6035e-002	-7.2313e-003	1.0166
1951	-7.9004e-002	-5.6125e-002	6.5015e-003	1.1282
1952	-9.36e-002	-5.65e-002	0.	1.3476
1953	-9.2382e-002	-5.4563e-002	-3.1394e-003	1.3254
1954	-8.9946e-002	-5.4677e-002	1.9667e-003	1.2948
1955	-8.6807e-002	-5.4553e-002	-3.2268e-003	1.2476
1956	-9.2315e-002	-5.5796e-002	8.8898e-003	1.299
1957	-9.1994e-002	-5.5496e-002	-1.0601e-002	1.2803
1958	-8.6044e-002	-5.6079e-002	-6.8852e-003	1.2228
1959	-8.5937e-002	-5.6125e-002	6.5015e-003	1.2245
1960	-0.104	-5.4343e-002	1.5462e-002	1.3985
1961	-0.104	-5.376e-002	1.0361e-002	1.4555
1962	-0.104	-5.4269e-002	5.1909e-003	1.49
1963	-0.10053	-5.6259e-002	5.2132e-003	1.4371
1964	-0.10003	-5.3421e-002	1.1842e-002	1.3837
1965	-9.9249e-002	-5.4738e-002	1.4e-002	1.3497
1966	-0.104	-5.0577e-002	2.5184e-002	1.2372
1967	-0.104	-5.0825e-002	2.0346e-002	1.3243
1968	-0.104	-5.2333e-002	1.5375e-002	1.3999
1969	-0.10003	-5.1994e-002	1.6856e-002	1.3249
1970	-9.9249e-002	-5.3213e-002	1.8991e-002	1.2833
1971	-0.104	-4.5088e-002	3.4049e-002	1.0501
1972	-0.104	-4.6053e-002	2.9594e-002	1.148
1973	-0.104	-4.8501e-002	2.5013e-002	1.2401
1974	-9.6895e-002	-4.7936e-002	2.6282e-002	1.1325
1975	-9.9249e-002	-5.1233e-002	2.382e-002	1.2038
1976	-9.852e-002	-4.6612e-002	3.193e-002	1.0402
1977	-0.104	-3.8064e-002	4.1754e-002	0.87889
1978	-0.104	-3.9615e-002	3.777e-002	0.96524
1979	-0.104	-4.2911e-002	3.3755e-002	1.0562
1980	-9.8516e-002	-4.1362e-002	3.5843e-002	0.95694
1981	-9.852e-002	-4.3467e-002	3.6095e-002	0.95169
1982	-9.6725e-002	-3.8942e-002	4.0936e-002	0.83527
1983	-0.104	-2.9743e-002	4.8037e-002	0.75615
1984	-0.104	-3.1747e-002	4.4578e-002	0.82077
1985	-0.104	-3.5763e-002	4.1282e-002	0.88863
1986	-0.10003	-3.1016e-002	4.7225e-002	0.74156
1987	-9.6725e-002	-3.4999e-002	4.4355e-002	0.76898
1988	-0.104	-2.041e-002	5.2685e-002	0.69534
1989	-0.104	-2.2733e-002	4.9771e-002	0.72983
1990	-0.104	-2.7315e-002	4.7322e-002	0.76889
1991	-0.10003	-2.6527e-002	4.9886e-002	0.69968
1992	-9.6891e-002	-2.2259e-002	5.1931e-002	0.65387
1993	-0.104	-1.0382e-002	5.5538e-002	0.68634
1994	-0.104	-1.2901e-002	5.3162e-002	0.69486
1995	-0.104	-1.7872e-002	5.1654e-002	0.70714
1996	-9.9322e-002	-1.2403e-002	5.5122e-002	0.65297
1997	-9.6891e-002	-1.7372e-002	5.3763e-002	0.63969
1998	-0.104	2.1631e-017	5.65e-002	0.70042
1999	-0.104	-2.6066e-003	5.4629e-002	0.69108
2000	-0.104	-7.7765e-003	5.412e-002	0.6912
2001	-0.10075	-2.6066e-003	5.4629e-002	0.66821
2002	-9.9322e-002	-7.2643e-003	5.6031e-002	0.65693
2003	-9.6891e-002	-1.996e-003	5.6465e-002	0.64671
2004	-0.104	1.0382e-002	5.5538e-002	0.70321
2005	-0.104	2.6066e-003	5.4629e-002	0.69099
2006	-0.104	7.7765e-003	5.412e-002	0.68636
2007	-0.10075	2.6066e-003	5.4629e-002	0.66797
2008	-9.9322e-002	8.3466e-003	5.588e-002	0.67094
2009	-9.6891e-002	3.2224e-003	5.6408e-002	0.65255
2010	-0.104	2.041e-002	5.2685e-002	0.67025
2011	-0.104	1.7872e-002	5.1654e-002	0.65442
2012	-0.104	1.2901e-002	5.3162e-002	0.67512
2013	-9.9322e-002	1.3467e-002	5.4872e-002	0.66361
2014	-9.6891e-002	1.8536e-002	5.3373e-002	0.62888
2015	-0.104	2.9743e-002	4.8037e-002	0.59783
2016	-0.104	2.7315e-002	4.7322e-002	0.58614
2017	-0.104	2.2733e-002	4.9771e-002	0.62571
2018	-9.7358e-002	2.4713e-002	4.8854e-002	0.56693
2019	-0.10006	2.8467e-002	4.8805e-002	0.58427
2020	-9.6891e-002	2.3382e-002	5.1435e-002	0.60246
2021	-0.104	3.8064e-002	4.1754e-002	0.4949
2022	-0.104	3.5763e-002	4.1282e-002	0.48781
2023	-0.104	3.1747e-002	4.4578e-002	0.54065
2024	-9.9706e-002	3.2661e-002	4.3939e-002	0.50464
2025	-0.10006	3.2849e-002	4.597e-002	0.53902
2026	-9.6463e-002	3.6994e-002	4.2705e-002	0.4662
2027	-0.104	4.5088e-002	3.4049e-002	0.38354
2028	-0.104	4.2911e-002	3.3755e-002	0.37993
2029	-0.104	3.9615e-002	3.777e-002	0.435
2030	-0.10003	4.416e-002	3.5244e-002	0.37967
2031	-9.6463e-002	4.0777e-002	3.9109e-002	0.41364
2032	-0.104	5.0577e-002	2.5184e-002	0.28342
2033	-0.104	4.8501e-002	2.5013e-002	0.28172
2034	-0.104	4.6053e-002	2.9594e-002	0.32914
2035	-0.10008	4.6911e-002	2.8221e-002	0.2965
2036	-0.10003	4.7224e-002	3.1019e-002	0.32714
2037	-0.104	5.4343e-002	1.5462e-002	0.2095
2038	-0.104	5.2333e-002	1.5375e-002	0.20886
2039	-0.104	5.0825e-002	2.0346e-002	0.2418
2040	-0.10008	4.9234e-002	2.3555e-002	0.25178
2041	-9.6879e-002	5.151e-002	1.8501e-002	0.19925
2042	-0.10003	4.9884e-002	2.6529e-002	0.27911
2043	-9.8141e-002	5.4074e-002	1.6379e-002	0.19139
2044	-9.6158e-002	5.1679e-002	2.2837e-002	0.22835
2045	-0.104	5.6259e-002	5.2132e-003	0.17167
2046	-0.104	5.4269e-002	5.1909e-003	0.17134
2047	-0.104	5.376e-002	1.0361e-002	0.18533
2048	-0.10003	5.401e-002	8.8841e-003	0.16531
2049	-9.8141e-002	5.5354e-002	1.132e-002	0.16645
2050	-0.104	5.6259e-002	-5.2132e-003	0.17201
2051	-0.104	5.475e-002	-1.8381e-017	0.1669
2052	-0.10003	5.4491e-002	3.6931e-003	0.15423
2053	-9.6389e-002	5.4711e-002	-1.4425e-003	0.138
2054	-9.8141e-002	5.6163e-002	6.1642e-003	0.15104
2055	-9.6419e-002	5.6289e-002	-4.8799e-003	0.14198
2056	-9.6067e-002	5.6485e-002	1.2863e-003	0.13661
2057	-0.104	5.4343e-002	-1.5462e-002	0.20815
2058	-0.104	5.376e-002	-1.0361e-002	0.18531
2059	-0.104	5.4269e-002	-5.1909e-003	0.17171
2060	-0.10005	5.343e-002	-1.1807e-002	0.17565
2061	-9.6389e-002	5.423e-002	-6.6335e-003	0.14503
2062	-9.6419e-002	5.5598e-002	-1.0053e-002	0.15471
2063	-9.7233e-002	5.4401e-002	-1.5256e-002	0.1801
2064	-0.104	5.0577e-002	-2.5184e-002	0.27995
2065	-0.104	5.0825e-002	-2.0346e-002	0.23911
2066	-0.104	5.2333e-002	-1.5375e-002	0.20745
2067	-0.10005	5.2003e-002	-1.6821e-002	0.20007
2068	-9.732e-002	5.0632e-002	-2.5074e-002	0.2499
2069	-9.7233e-002	5.2762e-002	-2.021e-002	0.21033
2070	-0.104	4.5088e-002	-3.4049e-002	0.38026
2071	-0.104	4.6053e-002	-2.9594e-002	0.3256
2072	-0.104	4.8501e-002	-2.5013e-002	0.27829
2073	-9.732e-002	4.8102e-002	-2.9638e-002	0.29531
2074	-0.104	3.8064e-002	-4.1754e-002	0.49352
2075	-0.104	3.9615e-002	-3.777e-002	0.43245
2076	-0.104	4.2911e-002	-3.3755e-002	0.37662
2077	-9.9316e-002	4.1703e-002	-3.5418e-002	0.37534
2078	-9.732e-002	4.5162e-002	-3.395e-002	0.34605
2079	-9.9816e-002	3.9166e-002	-4.0722e-002	0.45358
2080	-0.104	2.9743e-002	-4.8037e-002	0.5987
2081	-0.104	3.1747e-002	-4.4578e-002	0.54031
2082	-0.104	3.5763e-002	-4.1282e-002	0.48629
2083	-9.9316e-002	2.9995e-002	-4.5653e-002	0.52894
2084	-9.9816e-002	3.5242e-002	-4.4162e-002	0.50798
2085	-9.666e-002	3.016e-002	-4.7777e-002	0.54664
2086	-0.104	2.041e-002	-5.2685e-002	0.67309
2087	-0.104	2.2733e-002	-4.9771e-002	0.62758
2088	-0.104	2.7315e-002	-4.7322e-002	0.58676
2089	-9.9316e-002	2.5562e-002	-4.8397e-002	0.57393
2090	-0.10064	2.1283e-002	-5.2338e-002	0.64439
2091	-9.666e-002	2.5623e-002	-5.0356e-002	0.58778
2092	-0.104	1.0382e-002	-5.5538e-002	0.7055
2093	-0.104	1.2901e-002	-5.3162e-002	0.67808
2094	-0.104	1.7872e-002	-5.1654e-002	0.65695
2095	-0.10064	1.6363e-002	-5.4079e-002	0.66731
2096	-0.104	-2.1666e-018	-5.65e-002	0.70282
2097	-0.104	2.6066e-003	-5.4629e-002	0.69349
2098	-0.104	7.7765e-003	-5.412e-002	0.68906
2099	-9.9316e-002	5.746e-003	-5.4443e-002	0.65851
2100	-0.10064	1.1303e-002	-5.5358e-002	0.67954
2101	-9.9322e-002	2.0635e-003	-5.6462e-002	0.67132
2102	-9.6891e-002	7.1974e-003	-5.604e-002	0.65582
2103	-0.104	-1.0382e-002	-5.5538e-002	0.68874
2104	-0.104	-7.7765e-003	-5.412e-002	0.69313
2105	-0.104	-2.6066e-003	-5.4629e-002	0.69328
2106	-9.9316e-002	-9.7758e-003	-5.3641e-002	0.66193
2107	-9.9322e-002	-3.155e-003	-5.6412e-002	0.66494
2108	-9.6891e-002	-8.4133e-003	-5.587e-002	0.64119
2109	-0.104	-2.041e-002	-5.2685e-002	0.69644
2110	-0.104	-1.7872e-002	-5.1654e-002	0.70811
2111	-0.104	-1.2901e-002	-5.3162e-002	0.69627
2112	-9.9316e-002	-1.49e-002	-5.2683e-002	0.66746
2113	-9.9322e-002	-1.8472e-002	-5.3395e-002	0.66015
2114	-9.6891e-002	-1.3532e-002	-5.4855e-002	0.63841
2115	-0.104	-2.9743e-002	-4.8037e-002	0.75637
2116	-0.104	-2.7315e-002	-4.7322e-002	0.76902
2117	-0.104	-2.2733e-002	-4.9771e-002	0.73042
2118	-9.6879e-002	-2.4522e-002	-4.8951e-002	0.69251
2119	-9.9322e-002	-2.332e-002	-5.1463e-002	0.67652
2120	-9.6891e-002	-2.8028e-002	-4.9058e-002	0.69009
2121	-0.104	-3.8064e-002	-4.1754e-002	0.88042
2122	-0.104	-3.5763e-002	-4.1282e-002	0.89031
2123	-0.104	-3.1747e-002	-4.4578e-002	0.82041
2124	-9.9316e-002	-3.3411e-002	-4.337e-002	0.80838
2125	-0.10004	-3.6964e-002	-4.273e-002	0.82697
2126	-9.6891e-002	-3.2435e-002	-4.6263e-002	0.73491
2127	-0.104	-4.5088e-002	-3.4049e-002	1.0537
2128	-0.104	-4.2911e-002	-3.3755e-002	1.0598
2129	-0.104	-3.9615e-002	-3.777e-002	0.96999
2130	-0.10004	-4.0749e-002	-3.9137e-002	0.90342
2131	-0.104	-5.0577e-002	-2.5184e-002	1.2393
2132	-0.104	-4.8501e-002	-2.5013e-002	1.2423
2133	-0.104	-4.6053e-002	-2.9594e-002	1.1491
2134	-9.9316e-002	-4.7128e-002	-2.7842e-002	1.1321
2135	-0.10004	-4.4187e-002	-3.5211e-002	0.989
2136	-9.8927e-002	-5.0477e-002	-2.5384e-002	1.1737
2137	-9.585e-002	-4.7176e-002	-3.1092e-002	1.0301
2138	-0.104	-5.4343e-002	-1.5462e-002	1.3983
2139	-0.104	-5.2333e-002	-1.5375e-002	1.3997
2140	-0.104	-5.0825e-002	-2.0346e-002	1.3269
2141	-9.8927e-002	-5.2604e-002	-2.0618e-002	1.2552
2142	-0.104	-5.4269e-002	-5.1909e-003	1.4889
2143	-0.104	-5.376e-002	-1.0361e-002	1.4535
2144	-0.10053	-5.6259e-002	-5.2132e-003	1.4358
2145	-9.9316e-002	-5.4082e-002	-8.3304e-003	1.4001
2146	-9.8927e-002	-5.4282e-002	-1.5677e-002	1.325
2147	-2.2357e-003	2.2357e-003	5.4656e-002	1.177e-002
2148	-2.39e-003	2.39e-003	5.6449e-002	1.2187e-002
2149	2.39e-003	2.39e-003	5.6449e-002	-1.0813e-002
2150	3.25e-003	0.	5.475e-002	-1.4867e-002
2151	-3.25e-003	0.	5.475e-002	1.6782e-002
2152	5.3198e-003	-2.8956e-003	5.6426e-002	-2.404e-002
2153	-1.5209e-003	-3.4277e-003	5.6396e-002	7.5256e-003
2154	-2.2357e-003	2.2357e-003	-5.4656e-002	1.1245e-002
2155	-2.39e-003	2.39e-003	-5.6449e-002	1.2072e-002
2156	2.39e-003	2.39e-003	-5.6449e-002	-1.1221e-002
2157	4.7872e-003	-6.3368e-004	-5.4742e-002	-2.3023e-002
2158	-2.0211e-003	-3.6039e-003	-5.4504e-002	1.0684e-002
2159	3.2014e-003	-6.0927e-003	-5.404e-002	-1.5959e-002
2160	5.2594e-003	-3.4085e-003	-5.6397e-002	-2.4038e-002
2161	-3.4e-003	-4.5677e-003	-5.6315e-002	1.62e-002
2162	1.2681e-003	-7.3849e-003	-5.6015e-002	-5.228e-003
2163	-1.1258e-002	4.7581e-003	5.4347e-002	5.6424e-002
2164	-1.1433e-002	1.1433e-002	5.3492e-002	5.2634e-002
2165	-7.1511e-003	7.1511e-003	5.6046e-002	3.638e-002
2166	-1.1886e-002	1.1886e-002	5.5236e-002	5.9743e-002
2167	-1.2473e-002	4.2842e-003	5.6337e-002	6.2549e-002
2168	-3.0808e-003	1.6469e-002	5.6416e-002	1.5994e-002
2169	-9.2854e-003	1.8135e-002	5.3957e-002	4.1326e-002
2170	-2.8733e-003	1.4534e-002	5.4279e-002	1.3653e-002
2171	-2.0456e-002	2.0456e-002	5.0728e-002	8.138e-002
2172	-1.6577e-002	1.6577e-002	5.4013e-002	8.0244e-002
2173	-2.1203e-002	2.1203e-002	5.237e-002	9.5729e-002
2174	-2.0613e-002	1.6106e-002	5.4156e-002	0.10465
2175	-1.5903e-002	2.5418e-002	5.4216e-002	7.3101e-002
2176	-1.3973e-002	2.2823e-002	5.2735e-002	5.7816e-002
2177	-2.9135e-002	2.9135e-002	4.6287e-002	8.7883e-002
2178	-2.5742e-002	2.5742e-002	5.0295e-002	0.10462
2179	-3.0165e-002	3.0165e-002	4.7774e-002	0.10592
2180	-3.3426e-002	2.7416e-002	4.739e-002	0.12458
2181	-2.8056e-002	2.0309e-002	5.0282e-002	0.12215
2182	-3.577e-002	2.8213e-002	4.8952e-002	0.1567
2183	-3.4239e-002	2.2078e-002	5.2008e-002	0.17686
2184	-2.8213e-002	3.577e-002	4.8952e-002	9.5996e-002
2185	-2.0626e-002	2.9952e-002	5.26e-002	8.6175e-002
2186	-2.7555e-002	3.3565e-002	4.7308e-002	8.4811e-002
2187	-2.3423e-002	3.0699e-002	4.9309e-002	8.0199e-002
2188	-4.0482e-002	4.0482e-002	3.9414e-002	8.9226e-002
2189	-3.4442e-002	3.4442e-002	4.4789e-002	0.10156
2190	-3.7697e-002	3.1687e-002	4.4404e-002	0.1194
2191	-4.2413e-002	3.5507e-002	4.1675e-002	0.12151
2192	-4.0041e-002	3.2608e-002	4.6141e-002	0.15203
2193	-3.2608e-002	4.0041e-002	4.6141e-002	9.4345e-002
2194	-3.6279e-002	4.5758e-002	4.3314e-002	8.8373e-002
2195	-3.1826e-002	3.7836e-002	4.4322e-002	8.1942e-002
2196	-3.4532e-002	4.3934e-002	4.2472e-002	7.9034e-002
2197	-4.759e-002	4.759e-002	3.0454e-002	6.4278e-002
2198	-4.6262e-002	3.9356e-002	3.7709e-002	0.1089
2199	-4.3891e-002	3.6965e-002	4.273e-002	0.14081
2200	-4.9643e-002	4.4205e-002	3.5188e-002	0.10575
2201	-4.5417e-002	4.9874e-002	3.3609e-002	6.9143e-002
2202	-4.0342e-002	4.9608e-002	3.9557e-002	8.0353e-002
2203	-4.2852e-002	5.0646e-002	3.4078e-002	6.3366e-002
2204	-3.8382e-002	4.7783e-002	3.8505e-002	7.0478e-002
2205	-5.3051e-002	5.3051e-002	1.9438e-002	3.4651e-002
2206	-5.3988e-002	4.966e-002	2.2997e-002	5.1033e-002
2207	-5.459e-002	4.6294e-002	2.875e-002	8.4193e-002
2208	-5.2829e-002	4.7653e-002	3.0355e-002	8.7196e-002
2209	-5.8142e-002	5.1477e-002	2.3288e-002	6.6015e-002
2210	-5.7031e-002	4.8853e-002	2.8384e-002	9.2053e-002
2211	-5.1114e-002	5.6689e-002	2.4075e-002	4.2793e-002
2212	-4.8692e-002	5.306e-002	2.8658e-002	5.5543e-002
2213	-4.8979e-002	5.4773e-002	2.4467e-002	4.1583e-002
2214	-5.5608e-002	5.5608e-002	1.0001e-002	1.4543e-002
2215	-5.6165e-002	5.1837e-002	1.7021e-002	3.3988e-002
2216	-5.8936e-002	5.3753e-002	9.9527e-003	1.9479e-002
2217	-5.9962e-002	5.5092e-002	1.2536e-002	2.7994e-002
2218	-6.0319e-002	5.3772e-002	1.7346e-002	4.5138e-002
2219	-5.5316e-002	6.162e-002	1.1508e-002	1.5441e-002
2220	-5.3499e-002	5.8867e-002	1.8169e-002	2.8814e-002
2221	-5.1156e-002	5.695e-002	1.8492e-002	2.7919e-002
2222	-5.3007e-002	6.1379e-002	1.3675e-002	1.8888e-002
2223	-5.475e-002	5.7781e-002	-3.4694e-018	1.6221e-003
2224	-5.6399e-002	5.6399e-002	3.3711e-003	5.0849e-003
2225	-5.6399e-002	5.6399e-002	-3.3711e-003	4.8777e-003
2226	-5.9709e-002	5.4483e-002	-3.7508e-003	9.8165e-003
2227	-5.9723e-002	5.454e-002	3.331e-003	9.6619e-003
2228	-6.0749e-002	5.6186e-002	5.9459e-003	1.4865e-002
2229	-6.2404e-002	5.6285e-002	-4.9278e-003	1.6174e-002
2230	-6.5244e-002	5.6499e-002	3.7481e-004	1.9277e-002
2231	-5.6287e-002	6.2407e-002	4.8987e-003	5.769e-003
2232	-5.6498e-002	6.5924e-002	-4.7481e-004	2.1023e-003
2233	-5.3051e-002	5.3051e-002	-1.9438e-002	3.4067e-002
2234	-5.5608e-002	5.5608e-002	-1.0001e-002	1.4861e-002
2235	-5.8922e-002	5.3696e-002	-1.0372e-002	2.0701e-002
2236	-6.1617e-002	5.531e-002	-1.1536e-002	2.8877e-002
2237	-5.9512e-002	5.3655e-002	-1.7702e-002	4.4175e-002
2238	-5.4915e-002	6.0412e-002	-1.3287e-002	1.9008e-002
2239	-5.3124e-002	5.9876e-002	-1.9237e-002	3.0204e-002
2240	-5.1514e-002	5.7822e-002	-1.7749e-002	2.6028e-002
2241	-4.759e-002	4.759e-002	-3.0454e-002	6.3184e-002
2242	-5.3627e-002	4.7476e-002	-2.7083e-002	6.9458e-002
2243	-5.7335e-002	5.1322e-002	-2.3629e-002	6.4246e-002
2244	-5.4221e-002	4.8279e-002	-2.935e-002	8.5324e-002
2245	-4.7783e-002	5.5087e-002	-3.0149e-002	5.6638e-002
2246	-5.0621e-002	5.7699e-002	-2.5094e-002	4.3903e-002
2247	-4.7313e-002	5.1501e-002	-2.733e-002	4.7223e-002
2248	-4.9336e-002	5.5645e-002	-2.3724e-002	3.8934e-002
2249	-4.0482e-002	4.0482e-002	-3.9414e-002	8.7956e-002
2250	-5.0441e-002	4.429e-002	-3.2083e-002	8.5822e-002
2251	-5.3672e-002	4.0723e-002	-3.645e-002	0.13635
2252	-5.1035e-002	4.4933e-002	-3.4254e-002	0.10404
2253	-4.9385e-002	3.9282e-002	-4.061e-002	0.15078
2254	-3.6965e-002	4.3891e-002	-4.273e-002	8.7705e-002
2255	-4.4356e-002	5.1901e-002	-3.4997e-002	6.8852e-002
2256	-3.9459e-002	5.3186e-002	-4.0438e-002	7.6803e-002
2257	-4.4127e-002	4.8315e-002	-3.233e-002	5.9101e-002
2258	-3.9389e-002	4.6219e-002	-3.768e-002	6.9149e-002
2259	-3.4442e-002	3.4442e-002	-4.4789e-002	0.10046
2260	-4.3738e-002	3.1332e-002	-4.4609e-002	0.15697
